"guide","dataset","table","variable","type","n_rows","crosswalk_status","candidate_dataset","candidate_variable","candidate_product","candidate_description","basis","notes"
"blade","BLADE","blade-table-06-business-income-tax-bit","c_dvodausdexplrprspctttlddctamt","numeric",500,"direct_blade_variable_metadata","BLADE","c_dvodausdexplrprspctttlddctamt","blade-table-06-business-income-tax-bit","Total deduction for decline in value of other depreciating assets used in exploration or prospecting","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_elgbl_ast_bbi_cd","integer",500,"direct_blade_variable_metadata","BLADE","c_elgbl_ast_bbi_cd","blade-table-06-business-income-tax-bit","Are you opting out of Backing business investment for some or all of your eligible assets?","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_elgbl_ast_clm_num","integer",500,"direct_blade_variable_metadata","BLADE","c_elgbl_ast_clm_num","blade-table-06-business-income-tax-bit","Temporary full expensing - Number of assets you are claiming for","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_elgbl_ast_opt_out_cd","integer",500,"direct_blade_variable_metadata","BLADE","c_elgbl_ast_opt_out_cd","blade-table-06-business-income-tax-bit","Are you making a choice to opt out of temporary full expensing for some or all of your eligible assets","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_endofincmyradjstblvalstotlamt","numeric",500,"direct_blade_variable_metadata","BLADE","c_endofincmyradjstblvalstotlamt","blade-table-06-business-income-tax-bit","Total adjustable values at end of income year","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_erlyst_yr_it_lblty_amt","integer",500,"direct_blade_variable_metadata","BLADE","c_erlyst_yr_it_lblty_amt","blade-table-06-business-income-tax-bit","Income tax liability for earliest year","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_erlyst_yr_net_exmt_incm_amt","integer",500,"direct_blade_variable_metadata","BLADE","c_erlyst_yr_net_exmt_incm_amt","blade-table-06-business-income-tax-bit","Net exempt income for earliest year","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_esi_to_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_esi_to_amt","blade-table-06-business-income-tax-bit","Early stage investor tax offset C - current year tax offset T - Non-refundable carry forward tax offsets","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_esi_to_prvs_yr_amt","integer",500,"direct_blade_variable_metadata","BLADE","c_esi_to_prvs_yr_amt","blade-table-06-business-income-tax-bit","Early stage investor tax offset - tax offset carried forward from a previous year","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_esvclp_to_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_esvclp_to_amt","blade-table-06-business-income-tax-bit","Early stage venture capital limited partnership tax offset C - current year tax offset T - Non-refundable carry forward tax offsets","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_esvclp_to_prvs_yr_amt","integer",500,"direct_blade_variable_metadata","BLADE","c_esvclp_to_prvs_yr_amt","blade-table-06-business-income-tax-bit","Early stage venture capital limited partnership tax offset - tax offset carried forward from a previous year","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_exemptax","numeric",500,"direct_blade_variable_metadata","BLADE","c_exemptax","blade-table-06-business-income-tax-bit","Exempt income","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_expnss_fincl_arngmts_tofa_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_expnss_fincl_arngmts_tofa_amt","blade-table-06-business-income-tax-bit","Expenses from financial arrangements (TOFA)","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_extnlabr","numeric",500,"direct_blade_variable_metadata","BLADE","c_extnlabr","blade-table-06-business-income-tax-bit","Contractor, sub-contractor and commission expenses (previously labelled External labour costs)","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_extraitm","integer",500,"direct_blade_variable_metadata","BLADE","c_extraitm","blade-table-06-business-income-tax-bit","Extraordinary revenue or expenses","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_f_ostran","integer",500,"direct_blade_variable_metadata","BLADE","c_f_ostran","blade-table-06-business-income-tax-bit","Overseas transaction indicator","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fcrncy","integer",500,"direct_blade_variable_metadata","BLADE","c_fcrncy","blade-table-06-business-income-tax-bit","Functional currency chosen","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fcrncyrt","integer",500,"direct_blade_variable_metadata","BLADE","c_fcrncyrt","blade-table-06-business-income-tax-bit","Functional currency translation rate","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fedstk_adjstmt_adtnl_ai_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fedstk_adjstmt_adtnl_ai_amt","blade-table-06-business-income-tax-bit","Feedstock adjustment - additional assessable income","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fees_and_chrgs_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fees_and_chrgs_amt","blade-table-06-business-income-tax-bit","Fees and charges","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fgnsiind","integer",500,"direct_blade_variable_metadata","BLADE","c_fgnsiind","blade-table-06-business-income-tax-bit","Foreign source income indicator","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_forgn_fincl_ent_tl_tfrd_in_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_forgn_fincl_ent_tl_tfrd_in_amt","blade-table-06-business-income-tax-bit","Tax losses transferred in","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_forgn_incm_grs_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_forgn_incm_grs_amt","blade-table-06-business-income-tax-bit","Gross foreign income","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_franbalc","integer",500,"direct_blade_variable_metadata","BLADE","c_franbalc","blade-table-06-business-income-tax-bit","Franking account balance","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frgcontr","integer",500,"direct_blade_variable_metadata","BLADE","c_frgcontr","blade-table-06-business-income-tax-bit","Fringe benefit employee contributions","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frgnshre","integer",500,"direct_blade_variable_metadata","BLADE","c_frgnshre","blade-table-06-business-income-tax-bit","Percentage of Foreign Shareholding","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frkngdefto","integer",500,"direct_blade_variable_metadata","BLADE","c_frkngdefto","blade-table-06-business-income-tax-bit","Franking deficit tax offset","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frntaxcr","numeric",500,"direct_blade_variable_metadata","BLADE","c_frntaxcr","blade-table-06-business-income-tax-bit","Foreign tax credits","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frrswexp","integer",500,"direct_blade_variable_metadata","BLADE","c_frrswexp","blade-table-06-business-income-tax-bit","Foreign resident withholding expenses","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frrswinc","numeric",500,"direct_blade_variable_metadata","BLADE","c_frrswinc","blade-table-06-business-income-tax-bit","Gross payments subject to FRW (income item)","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frst_yr_ast_dprtn_bbi_ddctn_to","integer",500,"direct_blade_variable_metadata","BLADE","c_frst_yr_ast_dprtn_bbi_ddctn_to","blade-table-06-business-income-tax-bit","First year accelerated depreciation deductions for assets using Backing business Investment","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frstry_mngd_invmtschm_incm_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_frstry_mngd_invmtschm_incm_amt","blade-table-06-business-income-tax-bit","Forestry managed investment scheme income","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_frstrymngd_invmtschm_ddctn_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_frstrymngd_invmtschm_ddctn_amt","blade-table-06-business-income-tax-bit","Forestry managed investment scheme deductions","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_ftcrsprd","integer",500,"direct_blade_variable_metadata","BLADE","c_ftcrsprd","blade-table-06-business-income-tax-bit","Tax spared foreign tax credits","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2019_it_lblty_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2019_it_lblty_amt","blade-table-06-business-income-tax-bit","Income Tax liability 2018-19","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2019_net_exmt_incm_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2019_net_exmt_incm_amt","blade-table-06-business-income-tax-bit","Net exempt income 2018-19","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2020_agrgtd_tnovr_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2020_agrgtd_tnovr_amt","blade-table-06-business-income-tax-bit","Aggregated turnover (Losses information) for 2019-20","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2020_agrgtd_tnovr_rng_cd","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2020_agrgtd_tnovr_rng_cd","blade-table-06-business-income-tax-bit","Select your aggregated turnover range (Losses information) for 2019-20","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2020_it_lblty_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2020_it_lblty_amt","blade-table-06-business-income-tax-bit","Income Tax liability 2019-20","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2020_net_exmt_incm_amt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2020_net_exmt_incm_amt","blade-table-06-business-income-tax-bit","Net exempt income 2019-20","Variable name matched inst/blade_metadata/variables.csv.",""
"blade","BLADE","blade-table-06-business-income-tax-bit","c_fy_2020_tax_rt","numeric",500,"direct_blade_variable_metadata","BLADE","c_fy_2020_tax_rt","blade-table-06-business-income-tax-bit","Tax rate 2019-20","Variable name matched inst/blade_metadata/variables.csv.",""
