"asset","dataset","official_product","official_table","logical_output","variable","type","n_rows","official_description","official_valid_response"
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","DOMP_SP_11","character",100,"Unpaid Domestic Work: Number of Hours by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","DOMP_SP_16","character",100,"Unpaid Domestic Work: Number of Hours by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","DWTD_P_11","character",100,"Dwelling Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","DWTD_P_16","character",100,"Dwelling Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","DWTD_P_21","character",100,"Dwelling Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_16","character",100,"Engagement in Employment, Education and Training",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_21","character",100,"Engagement in Employment, Education and Training",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_FP_16","character",100,"Engagement in Employment, Education and Training of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_FP_21","character",100,"Engagement in Employment, Education and Training of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_MP_16","character",100,"Engagement in Employment, Education and Training of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_MP_21","character",100,"Engagement in Employment, Education and Training of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_SP_16","character",100,"Engagement in Employment, Education and Training of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EETP_SP_21","character",100,"Engagement in Employment, Education and Training of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_11","character",100,"Employment Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_16","character",100,"Employment Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_21","character",100,"Employment Type",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_FP_11","character",100,"Employment Type of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_FP_16","character",100,"Employment Type of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_FP_21","character",100,"Employment Type of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_MP_11","character",100,"Employment Type of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_MP_16","character",100,"Employment Type of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_MP_21","character",100,"Employment Type of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_SP_11","character",100,"Employment Type of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_SP_16","character",100,"Employment Type of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","EMTP_SP_21","character",100,"Employment Type of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGLP_11","character",100,"Proficiency in Spoken English/Language",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGLP_16","character",100,"Proficiency in Spoken English/Language",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGLP_21","character",100,"Proficiency in Spoken English/Language",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_11","character",100,"Proficiency in Spoken English",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_16","character",100,"Proficiency in Spoken English",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_21","character",100,"Proficiency in Spoken English",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_FP_11","character",100,"Proficiency in Spoken English of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_FP_16","character",100,"Proficiency in Spoken English of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_FP_21","character",100,"Proficiency in Spoken English of Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_MP_11","character",100,"Proficiency in Spoken English of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_MP_16","character",100,"Proficiency in Spoken English of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_MP_21","character",100,"Proficiency in Spoken English of Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_SP_11","character",100,"Proficiency in Spoken English of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_SP_16","character",100,"Proficiency in Spoken English of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","ENGP_SP_21","character",100,"Proficiency in Spoken English of Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FBLF_P_11","character",100,"Family Blending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FBLF_P_16","character",100,"Family Blending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FBLF_P_21","character",100,"Family Blending",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMCF_P_11","character",100,"Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMCF_P_16","character",100,"Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMCF_P_21","character",100,"Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMGF_P_11","character",100,"Grandparent Families",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMGF_P_16","character",100,"Grandparent Families",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FMGF_P_21","character",100,"Grandparent Families",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FTPP_16","character",100,"Form Type in 2016",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","FTPP_21","character",100,"Form Type in 2016",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HCFMD_P_11","character",100,"Household Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HCFMD_P_16","character",100,"Household Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HCFMD_P_21","character",100,"Household Family Composition",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAF_P_11","character",100,"Level of Highest Educational Attainment Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAF_P_16","character",100,"Level of Highest Educational Attainment Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAF_P_21","character",100,"Level of Highest Educational Attainment Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAH_P_11","character",100,"Level of Highest Educational Attainment Completed by Any Household Member (as Stated)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAH_P_16","character",100,"Level of Highest Educational Attainment Completed by Any Household Member (as Stated)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAH_P_21","character",100,"Level of Highest Educational Attainment Completed by Any Household Member (as Stated)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_11","character",100,"Level of Highest Educational Attainment",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_16","character",100,"Level of Highest Educational Attainment",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_21","character",100,"Level of Highest Educational Attainment",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_FP_11","character",100,"Level of Highest Educational Attainment by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_FP_16","character",100,"Level of Highest Educational Attainment by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_FP_21","character",100,"Level of Highest Educational Attainment by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_MP_11","character",100,"Level of Highest Educational Attainment by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_MP_16","character",100,"Level of Highest Educational Attainment by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_MP_21","character",100,"Level of Highest Educational Attainment by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_SP_11","character",100,"Level of Highest Educational Attainment by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_SP_16","character",100,"Level of Highest Educational Attainment by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HEAP_SP_21","character",100,"Level of Highest Educational Attainment by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HHCD_P_11","character",100,"Household Composition of Household in Which Person Was Enumerated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HHCD_P_16","character",100,"Household Composition of Household in Which Person Was Enumerated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HHCD_P_21","character",100,"Household Composition of Household in Which Person Was Enumerated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRSP_11","character",100,"Hours Worked (Continuous)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRSP_16","character",100,"Hours Worked (Continuous)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRSP_21","character",100,"Hours Worked (Continuous)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_11","character",100,"Hours Worked (Ranges)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_16","character",100,"Hours Worked (Ranges)",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_FP_11","character",100,"Hours Worked (Ranges) by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_FP_16","character",100,"Hours Worked (Ranges) by Female Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_MP_11","character",100,"Hours Worked (Ranges) by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_MP_16","character",100,"Hours Worked (Ranges) by Male Parent",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_SP_11","character",100,"Hours Worked (Ranges) by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HRWRP_SP_16","character",100,"Hours Worked (Ranges) by Spouse or Partner",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCF_P_11","character",100,"Highest Year of School Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCF_P_16","character",100,"Highest Year of School Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCF_P_21","character",100,"Highest Year of School Completed by Any Family Member",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCH_P_11","character",100,"Highest Year of School Completed by Any Household Member as Stated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCH_P_16","character",100,"Highest Year of School Completed by Any Household Member as Stated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCH_P_21","character",100,"Highest Year of School Completed by Any Household Member as Stated",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCP_11","character",100,"Highest Year of School Completed",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCP_16","character",100,"Highest Year of School Completed",
"PLIDA","ACLD","madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121","HSCP_FP_11","character",100,"Highest Year of School Completed by Female Parent",
