"asset","dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","official_valid_responses","example_product","example_table","example_logical_output","existing_generator_exact_match","existing_generator_match_count","existing_generator_tables","existing_generator_types","existing_generator_crosswalk_statuses","existing_generator_candidate_variables","existing_generator_candidate_products","existing_generator_basis","existing_generator_notes","evidence_exact_match","evidence_file","evidence_status","evidence_source_url","evidence_source_summary","evidence_generated_assessment","evidence_required_next_action","source_coverage","initial_action","value_semantics","target_value_rule"
"PLIDA","A&T","TRAININGCONTRACTEARLIEST",1,1,1,"character","TRAININGCONTRACTEARLIEST",,"plidage-apprentice","activity_ledger","plidage-apprentice--activity_ledger",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","date_or_timestamp","Generate an event date within the official reference period. Enforce the relevant chronological order."
"PLIDA","A&T","TRAININGCONTRACTLATEST",1,1,1,"character","TRAININGCONTRACTLATEST",,"plidage-apprentice","activity_ledger","plidage-apprentice--activity_ledger",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","date_or_timestamp","Generate an event date within the official reference period. Enforce the relevant chronological order."
"PLIDA","A&T","TRAININGCONTRACTSTATUS",1,1,1,"character","Training Contract Status is a code that identifies the status of a training contract at a point in time.",,"plidage-apprentice","trainingcontract","plidage-apprentice--trainingcontract",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","categorical_codeframe","Use the official vintage-specific codeframe. Preserve structural and item non-response as missing."
"PLIDA","A&T","TRANSPORT_AND_DISTRIBUTION",1,1,1,"character","TRANSPORT_AND_DISTRIBUTION",,"plidage-apprentice","code_employer_gto","plidage-apprentice--code_employer_gto",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","A&T","UTILITIES_AND_ELCTRTECH",1,1,1,"character","UTILITIES_AND_ELCTRTECH",,"plidage-apprentice","code_employer_gto","plidage-apprentice--code_employer_gto",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ADCP_21",2,2,2,"character","Australian Defence Force Service, Detailed",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_11",1,1,1,"character","Ancestry - 1st Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_16",2,2,2,"character","Ancestry - 1st Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_21",2,2,2,"character","Ancestry - 1st Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_FP_11",1,1,1,"character","Ancestry 1 - 1st Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_FP_16",2,2,2,"character","Ancestry 1 - 1st Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_FP_21",2,2,2,"character","Ancestry 1 - 1st Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_MP_11",1,1,1,"character","Ancestry 1 - 1st Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_MP_16",2,2,2,"character","Ancestry 1 - 1st Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_MP_21",2,2,2,"character","Ancestry 1 - 1st Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_SP_11",1,1,1,"character","Ancestry 1 - 1st Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_SP_16",2,2,2,"character","Ancestry 1 - 1st Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC1P_SP_21",2,2,2,"character","Ancestry 1 - 1st Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_11",1,1,1,"character","Ancestry - 2nd Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_16",2,2,2,"character","Ancestry - 2nd Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_21",2,2,2,"character","Ancestry - 2nd Response",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_FP_11",1,1,1,"character","Ancestry 2 - 2nd Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_FP_16",2,2,2,"character","Ancestry 2 - 2nd Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_FP_21",2,2,2,"character","Ancestry 2 - 2nd Response of Female Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_MP_11",1,1,1,"character","Ancestry 2 - 2nd Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_MP_16",2,2,2,"character","Ancestry 2 - 2nd Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_MP_21",2,2,2,"character","Ancestry 2 - 2nd Response of Male Parent",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_SP_11",1,1,1,"character","Ancestry 2 - 2nd Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_SP_16",2,2,2,"character","Ancestry 2 - 2nd Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
"PLIDA","ACLD","ANC2P_SP_21",2,2,2,"character","Ancestry 2 - 2nd Response of Spouse or Partner",,"madipge-acld11-d-persons-11-16-21","acld_1121","madipge-acld11-d-persons-11-16-21--acld_1121",FALSE,0,,,,,,,,FALSE,,"no_exact_variable_evidence",,,,,"no_exact_variable_evidence","source_required_before_implementation","dataset_specific_value","Define a dataset-specific rule from the official variable definition. Link the rule to related generated fields."
