"dataset","variable","status","value_domain","values","n_values","values_are_sample","full_list_size","value_source","value_source_url","variable_description","description_source","description_source_url","value_definition","limitation","description_provenance","value_provenance","confidence","rationale","evidence_quote","supersedes_rationale","research_file","enumerated"
"AEDC","SOC_4_VULN","sourced","aedc_subdomain_vulnerable_flag","[""0: Not Developmentally Vulnerable"",""1: Developmentally Vulnerable""]",2,FALSE,2,"AEDC Data Dictionary (Version 7.0, February 2025), Australian Government Department of Education, section 16 AEDC Sub-Domain Variables","https://www.aedc.gov.au/docs/default-source/default-document-library/2025-aedc-data-dictionary8b9c155b-5dcb-4621-b7da-8b7830bdec10.pdf?sfvrsn=92bcf59b_1",,,,,,,,"high","The 2025 Data Dictionary gives every sub-domain _Vuln variable a 1-digit integer field with exactly two published values; this field is the readiness to explore new things sub-domain flag.","0 Not Developmentally Vulnerable; 1 Developmentally Vulnerable","The earlier review treated the _VULN fields as part of the licensed score formula. The formula is proprietary, but the resulting flag's value domain is published in full.","findings-aedc.json",TRUE
"AEDC","STATEELECTORATE","sourced","asgs2021_sed_name","[]",0,TRUE,433,"ABS Australian Statistical Geography Standard 2021 State Electoral Division (SED) layer","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SED/MapServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json",,,,,,,,"medium","The dictionary defines the field as 'Based on SED_NAME_2021', which is the ABS ASGS 2021 State Electoral Division layer; 433 SEDs are bundled in fplida and the sample here was read from the ABS feature service. Confidence is medium because the dictionary states a 3-digit integer format while ASGS SED codes are 5 digits.","sed_code_2021 10001, sed_name_2021 Albury","The earlier review found no linked geography table, but the classification is named in the variable description and fplida already bundles it.","findings-aedc.json",FALSE
"AEDC","STATEELECTORATECODE","guessed","asgs2021_sed_code","[]",0,TRUE,433,"ABS Australian Statistical Geography Standard 2021 State Electoral Division (SED) layer","https://geo.abs.gov.au/arcgis/rest/services/ASGS2021/SED/MapServer/0/query?where=1%3D1&outFields=*&returnGeometry=false&f=json",,,,,,,,"low","The dictionary defines the field as 'Based on SED_CODE_2021', which is the ABS ASGS 2021 State Electoral Division layer; 433 SEDs are bundled in fplida and the sample here was read from the ABS feature service. Confidence is medium because the dictionary states a 3-digit integer format while ASGS SED codes are 5 digits. Adversarial verification could not confirm this mapping against the cited source, so the domain is recorded as inferred rather than published.",,"The earlier review found no linked geography table, but the classification is named in the variable description and fplida already bundles it.","findings-aedc.json",FALSE
"AIR","CCNTRPRV","guessed","Medicare provider number: 6-digit stem, 1 alphanumeric location character, 1 alpha check character (inferred)","[]",0,FALSE,,"AIHW METeOR, Medicare provider stem number (identifier format)","https://meteor.aihw.gov.au/content/609680",,,,,,,,"medium","The description is 'Checked provider number supplying the contra-indication information', and AIR contraindications can only be certified by a health professional using their Medicare provider number, so the domain is the published 8-character Medicare provider number format rather than a codeframe; the sibling fields CPROVNUM, CIMMPROV and PROVNUM in the same extract are the same kind of field and are already treated as supported.","denotes the practice location, followed by an alpha character which is a check character","The earlier review lumped this with unpublished codeframes. A provider number is an identifier with a published format, not a codeframe, and the AIR extract's other provider-number fields are already handled.","findings-health.json",TRUE
"AIR","CNTRNDCTN_TSP","guessed","Timestamp: date and time the contraindication record was written (inferred)","[]",0,FALSE,,,,,,,,,,,"high","The description is 'Contraindication timestamp' and the _TSP suffix is the standard timestamp suffix in this extract, so the domain is a datetime within the collection's 2010-to-current window, bracketed by the CONTRSDT and CONTREDT contraindication start and end dates in the same table.",,"The earlier review treated this as an unpublished codeframe. It is a timestamp; there is no codeframe to publish and the domain follows from the type.","findings-health.json",TRUE
"AIR","COBJNPRV","guessed","Medicare provider number: 6-digit stem, 1 alphanumeric location character, 1 alpha check character (inferred)","[]",0,FALSE,,"AIHW METeOR, Medicare provider stem number (identifier format)","https://meteor.aihw.gov.au/content/609680",,,,,,,,"medium","The description is 'Checked provider number reporting the most recent Individual conscientious objection', so the value is a Medicare provider number in the published 8-character format, not a code from a classification; the conscientious-objection content is sensitive but the provider number's shape is not.","denotes the practice location, followed by an alpha character which is a check character","The earlier review treated this as an unpublished codeframe. It is a provider identifier with a published format; the sensitivity of the surrounding conscientious-objection fields does not make the identifier's shape unknowable.","findings-health.json",TRUE
"AIR","CONTRNUM","guessed","Sequence number: positive integer counter within an individual (inferred)","[]",0,TRUE,,,,,,,,,,,"high","The official description calls it 'the unique contraindication sequence number', so the domain is an integer counter that increments per contraindication record, not a codeframe; the sibling fields ENCSEQ, CLAIMSEQ and VACCSEQ in the same AIR extract use the same sequence-number pattern.",,"The earlier review grouped this with the unpublished AIR codeframes. A sequence number has no codeframe to publish; its domain follows from the description and does not need one.","findings-health.json",FALSE
"AIR","ENDREAS","guessed","Short reason code from a small closed set, explaining why the individual's AIR record ended (inferred; code values not published)","[]",0,FALSE,,,,,,,,,,,"low","The field pairs with EDT, 'Individual end date', in the childloc table, so it records why a record closed on that date; the domain is a short code from a small closed set. The AIR message specifications that would name the values are behind Services Australia's licensed developer portal, so I will not assert labels.",,"The earlier review was right that the values are unpublished, but the shape - a short reason code paired with the end date - is defensible and better than typed missing.","findings-health.json",TRUE
"AIR","EPSREAS","guessed","Short reason code from a small closed set, explaining the episode status (inferred; code values not published)","[]",0,FALSE,,,,,,,,,,,"low","The field sits directly beside EPSSTAT, 'Episode status code', in the AIR episode table, which is the standard status-and-reason pairing of a transaction register: the reason code says why the episode carries its current status. The AIR message specifications that would list the values sit behind Services Australia's licensed Health Systems Developer Portal and are not public, so the shape is defensible but the values are not.",,"The earlier review was right that the values are unpublished, but the shape - a short code from a small closed set paired with EPSSTAT - is defensible and better than typed missing.","findings-health.json",TRUE
"AIR","LCTN_TYP_CD","guessed","AIR administering site location type, from the AIR vaccination provider types (inferred; code values not published)","[""Aboriginal Health Service or Aboriginal Medical Service (AMS)"",""Community health centre or community health service"",""Council"",""Flying doctor service"",""Medical practice or general practice"",""Pharmacy"",""Private hospital"",""Public Health Unit (PHU)"",""Public hospital"",""Residential care facility"",""State or territory health department""]",11,FALSE,11,"Services Australia, Provider types who can register as a vaccination provider","https://www.servicesaustralia.gov.au/provider-types-who-can-register-vaccination-provider?context=20",,,,,,,,"low","The description, 'Admin site location type derived from provider information', says the value is derived from the same provider record that carries PRVTYPE, so the categories are the published AIR provider types restricted to those that are physical sites; Authorised Nurse Immuniser and Commercial provider are dropped because they describe a person or a contracting arrangement rather than a location.","Aboriginal Health Service or Aboriginal Medical Service (AMS), Council, Pharmacy, Private hospital, Public hospital","The earlier review found no published codeframe. The provider type categories the field is derived from are published, so a coarse site-type domain is defensible.","findings-health.json",TRUE
"AIR","PRVDR_PRCTC_TYP_GRP","guessed","Grouping of AIR vaccination provider types (inferred; grouping rule and code values not published)","[""Aboriginal Health Service or Aboriginal Medical Service (AMS)"",""Authorised Nurse Immuniser (ANI)"",""Commercial provider"",""Community health centre or community health service"",""Council"",""Flying doctor service"",""Medical practice or general practice"",""Pharmacy"",""Private hospital"",""Public Health Unit (PHU)"",""Public hospital"",""Residential care facility"",""State or territory health department""]",13,FALSE,13,"Services Australia, Provider types who can register as a vaccination provider","https://www.servicesaustralia.gov.au/provider-types-who-can-register-vaccination-provider?context=20",,,,,,,,"low","The description, 'Provider categorisation derived from provider information', points at a rollup of the AIR provider practice type, so the underlying categories are the published Services Australia provider types; the _GRP suffix says a coarser grouping is applied, and neither that grouping rule nor its codes are published, so the domain is at best the ungrouped list.","Aboriginal Health Service or Aboriginal Medical Service (AMS), Authorised Nurse Immuniser (ANI), Commercial provider, Council","The earlier review found no published codeframe. The underlying categories are published; only the rollup is not, so a coarse domain is defensible.","findings-health.json",TRUE
"AIR","PRVTYPE","guessed","AIR vaccination provider type (inferred; internal code values not published)","[""Aboriginal Health Service or Aboriginal Medical Service (AMS)"",""Authorised Nurse Immuniser (ANI)"",""Commercial provider"",""Community health centre or community health service"",""Council"",""Flying doctor service"",""Medical practice or general practice"",""Pharmacy"",""Private hospital"",""Public Health Unit (PHU)"",""Public hospital"",""Residential care facility"",""State or territory health department""]",13,FALSE,13,"Services Australia, Provider types who can register as a vaccination provider","https://www.servicesaustralia.gov.au/provider-types-who-can-register-vaccination-provider?context=20",,,,,,,,"medium","Services Australia publishes the closed list of provider types an organisation must select when registering for an AIR provider number, and this field is the 'Provider practice type code' on the AIR provider record, so the categories are the published ones; the page names the 13 categories but publishes no code values, so the codes themselves are inferred one-to-one from the categories.","Aboriginal Health Service or Aboriginal Medical Service (AMS), Authorised Nurse Immuniser (ANI), Commercial provider, Council","The earlier review found no published provider codeframe and stopped there. The categories are published even though the codes are not, which is enough for a defensible guessed domain.","findings-health.json",TRUE
