"Table.Number","Sheet","Table.Name","Product.Name","Item","Variable.Name","Variable.Level","Valid.Response","Available.Periods"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Amount withheld from payment of invoices where no ABN is quoted","a_it_w_amt","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Amount withheld from investment distributions where no TFN is quoted","t_it_w_amt","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Pay as you go (PAYG) tax withheld","payg_tax_withheld","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Goods and services tax (GST) on sales or GST instalment","gst_payable","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Goods and services tax (GST) on purchases","credit_for_gst_paid","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
4,"4","Business Activity Statement (BAS)","blade-table-04-business-activity-statement-bas","Imported goods with GST deferred","d_imprt_amt","","Numeric ($)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25;2025-26"
5,"5","Pay As You Go (PAYG)","blade-table-05-pay-as-you-go-payg","bn - deidentified ABN","bn","ABN level","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
5,"5","Pay As You Go (PAYG)","blade-table-05-pay-as-you-go-payg","Integration version (internal ABS reference)","payg_version","ABN level","8 digit alphanumeric","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
5,"5","Pay As You Go (PAYG)","blade-table-05-pay-as-you-go-payg","Time series ID (last 2 digits of end year in a financial year)","tsid","ABN level","2 digit numeric example: 2020/2021 = '21'","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
5,"5","Pay As You Go (PAYG)","blade-table-05-pay-as-you-go-payg","Full Time Equivalent - Derived","fte","ABN level","Numeric . = No PAYG data","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
5,"5","Pay As You Go (PAYG)","blade-table-05-pay-as-you-go-payg","Headcount","hcnt","ABN level","Numeric . = No PAYG data","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23;2023-24;2024-25"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","bn - deidentified ABN","bn","Company Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","bn - deidentified ABN","bn","Individual Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","bn - deidentified ABN","bn","Partnership Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","bn - deidentified ABN","bn","Trust Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","cn - deidentified CAN","cn","Company Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","cn - deidentified CAN","cn","Individual Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","cn - deidentified CAN","cn","Partnership Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","cn - deidentified CAN","cn","Trust Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","fn - deidentified scrambled business identifier (SBID)","fn","Company Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","fn - deidentified scrambled business identifier (SBID)","fn","Individual Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","fn - deidentified scrambled business identifier (SBID)","fn","Partnership Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","fn - deidentified scrambled business identifier (SBID)","fn","Trust Form","","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Integration version (internal ABS reference)","bit_version","Company Form","8 digit alphanumeric example: ""in146_v1""","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Integration version (internal ABS reference)","bit_version","Individual Form","8 digit alphanumeric example: ""in146_v1""","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Integration version (internal ABS reference)","bit_version","Partnership Form","8 digit alphanumeric example: ""in146_v1""","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Integration version (internal ABS reference)","bit_version","Trust Form","8 digit alphanumeric example: ""in146_v1""","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Time series ID (last 2 digits of end year in a financial year)","tsid","Company Form","2 digit numeric example: 2020/2021 = '21'","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Time series ID (last 2 digits of end year in a financial year)","tsid","Individual Form","2 digit numeric example: 2020/2021 = '21'","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Time series ID (last 2 digits of end year in a financial year)","tsid","Partnership Form","2 digit numeric example: 2020/2021 = '21'","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Time series ID (last 2 digits of end year in a financial year)","tsid","Trust Form","2 digit numeric example: 2020/2021 = '21'","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","BIT Company - Flag","bit_comp_yyyy","Company Form","1 - BIT Company data exists","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","BIT Individual - Flag","bit_ind_yyyy","Individual Form","1 - BIT Individual data exists","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","BIT Partnership - Flag","bit_part_yyyy","Partnership Form","1 - BIT Partnership data exists","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","BIT Trust - Flag","bit_trust_yyyy","Trust Form","1 - BIT Trust data exists","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","ANZSIC code","c_anzsic","Company Form","5 digit character - see 'Business industry codes 2021' PDF for description of category codes","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","ANZSIC code","i_anzsic","Individual Form","5 digit character - see 'Business industry codes 2021' PDF for description of category codes","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","ANZSIC code","p_anzsic","Partnership Form","5 digit character - see 'Business industry codes 2021' PDF for description of category codes","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","ANZSIC code","t_anzsic","Trust Form","5 digit character - see 'Business industry codes 2021' PDF for description of category codes","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Main business postcode","i_bposcode","Individual Form","4 digit character","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Business Address Country","c_coy_cntry_dcd","Company Form","Character string","2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Business market segment","c_busmarin","Company Form","GOV - Government LGE - Large Market SME - Small to Medium INB - Individual & Non-Business MIC - Micro Business NFP - Not For Profit everything else - invalid response or no response given","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Business market segment","i_busmarin","Individual Form","GOV - Government LGE - Large Market SME - Small to Medium INB - Individual & Non-Business MIC - Micro Business NFP - Not For Profit everything else - invalid response or no response given","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Business market segment","p_busmarin","Partnership Form","GOV - Government LGE - Large Market SME - Small to Medium INB - Individual & Non-Business MIC - Micro Business NFP - Not For Profit everything else - invalid response or no response given","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Business market segment","t_busmarin","Trust Form","GOV - Government LGE - Large Market SME - Small to Medium INB - Individual & Non-Business MIC - Micro Business NFP - Not For Profit everything else - invalid response or no response given","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Ultimate holding company country code","c_uhccntcd","Company Form","See Appendix 3 for description of category codes","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Percentage of Foreign Shareholding","c_frgnshre","Company Form","Numeric response (%)","2001-02;2002-03;2003-04;2004-05;2005-06;2006-07;2007-08;2008-09;2009-10;2010-11;2011-12;2012-13;2013-14;2014-15;2015-16;2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
6,"6","Business Income Tax (BIT)","blade-table-06-business-income-tax-bit","Status of company - residency","c_sobresin","Company Form","5 - Blank 15 - Resident 20 - Non-resident no permanent estab. 25 - Non-resident with permanent estab. everything else - invalid response or no response given","2016-17;2017-18;2018-19;2019-20;2020-21;2021-22;2022-23"
