year	layer	code	name	state
2011	SA1	1103305	1103305	1
2011	SA1	1103306	1103306	1
2011	SA1	1103307	1103307	1
2011	SA1	1103308	1103308	1
2011	SA1	1103309	1103309	1
2011	SA1	1103310	1103310	1
2011	SA1	1103311	1103311	1
2011	SA1	1103312	1103312	1
2011	SA1	1103313	1103313	1
2011	SA1	1103314	1103314	1
2011	SA1	1103315	1103315	1
2011	SA1	1103316	1103316	1
2011	SA1	1103317	1103317	1
2011	SA1	1103318	1103318	1
2011	SA1	1103319	1103319	1
2011	SA1	1103320	1103320	1
2011	SA1	1103401	1103401	1
2011	SA1	1103402	1103402	1
2011	SA1	1103403	1103403	1
2011	SA1	1103404	1103404	1
2011	SA1	1103405	1103405	1
2011	SA1	1103406	1103406	1
2011	SA1	1103407	1103407	1
2011	SA1	1103408	1103408	1
2011	SA1	1103409	1103409	1
2011	SA1	1103410	1103410	1
2011	SA1	1103411	1103411	1
2011	SA1	1103412	1103412	1
2011	SA1	1103413	1103413	1
2011	SA1	1103414	1103414	1
2011	SA1	1103415	1103415	1
2011	SA1	1103416	1103416	1
2011	SA1	1103417	1103417	1
2011	SA1	1103418	1103418	1
2011	SA1	1103419	1103419	1
2011	SA1	1103501	1103501	1
2011	SA1	1103502	1103502	1
2011	SA1	1103503	1103503	1
2011	SA1	1103504	1103504	1
2011	SA1	1103505	1103505	1
2011	SA1	1103506	1103506	1
2011	SA1	1103507	1103507	1
2011	SA1	1103508	1103508	1
2011	SA1	1103509	1103509	1
2011	SA1	1103510	1103510	1
2011	SA1	1103511	1103511	1
2011	SA1	1103512	1103512	1
2011	SA1	1103513	1103513	1
2011	SA1	1103514	1103514	1
2011	SA1	1103515	1103515	1
2011	SA1	1103516	1103516	1
2011	SA1	1103517	1103517	1
2011	SA1	1103601	1103601	1
2011	SA1	1103602	1103602	1
2011	SA1	1103603	1103603	1
2011	SA1	1103604	1103604	1
2011	SA1	1103605	1103605	1
2011	SA1	1103606	1103606	1
2011	SA1	1103607	1103607	1
2011	SA1	1103608	1103608	1
2011	SA1	1103609	1103609	1
2011	SA1	1103610	1103610	1
2011	SA1	1103611	1103611	1
2011	SA1	1103612	1103612	1
2011	SA1	1103613	1103613	1
2011	SA1	1103614	1103614	1
2011	SA1	1103615	1103615	1
2011	SA1	1103616	1103616	1
2011	SA1	1103617	1103617	1
2011	SA1	1103618	1103618	1
2011	SA1	1103619	1103619	1
2011	SA1	1103620	1103620	1
2011	SA1	1103621	1103621	1
2011	SA1	1103622	1103622	1
2011	SA1	1103701	1103701	1
2011	SA1	1103702	1103702	1
2011	SA1	1103703	1103703	1
2011	SA1	1103704	1103704	1
2011	SA1	1103705	1103705	1
2011	SA1	1103706	1103706	1
2011	SA1	1103707	1103707	1
2011	SA1	1103708	1103708	1
2011	SA1	1103709	1103709	1
2011	SA1	1103710	1103710	1
2011	SA1	1103711	1103711	1
2011	SA1	1103712	1103712	1
2011	SA1	1103713	1103713	1
2011	SA1	1103714	1103714	1
2011	SA1	1103801	1103801	1
2011	SA1	1103802	1103802	1
2011	SA1	1103803	1103803	1
2011	SA1	1103804	1103804	1
2011	SA1	1103805	1103805	1
2011	SA1	1103806	1103806	1
2011	SA1	1103807	1103807	1
2011	SA1	1103808	1103808	1
2011	SA1	1103809	1103809	1
2011	SA1	1103810	1103810	1
2011	SA1	1103811	1103811	1
2011	SA1	1103812	1103812	1
2011	SA1	1103813	1103813	1
2011	SA1	1103814	1103814	1
2011	SA1	1103815	1103815	1
2011	SA1	1103816	1103816	1
2011	SA1	1103817	1103817	1
2011	SA1	1103901	1103901	1
2011	SA1	1103902	1103902	1
2011	SA1	1103903	1103903	1
2011	SA1	1103904	1103904	1
2011	SA1	1103905	1103905	1
2011	SA1	1103906	1103906	1
2011	SA1	1103907	1103907	1
2011	SA1	1103908	1103908	1
2011	SA1	1103909	1103909	1
2011	SA1	1103910	1103910	1
2011	SA1	1103911	1103911	1
2011	SA1	1103912	1103912	1
2011	SA1	1103913	1103913	1
2011	SA1	1103914	1103914	1
2011	SA1	1103915	1103915	1
2011	SA1	1103916	1103916	1
2011	SA1	1103917	1103917	1
2011	SA1	1103918	1103918	1
2011	SA1	1103919	1103919	1
2011	SA1	1103920	1103920	1
2011	SA1	1103921	1103921	1
2011	SA1	1103922	1103922	1
2011	SA1	1103923	1103923	1
2011	SA1	1103924	1103924	1
2011	SA1	1103925	1103925	1
2011	SA1	1103926	1103926	1
2011	SA1	1103927	1103927	1
2011	SA1	1104001	1104001	1
2011	SA1	1104002	1104002	1
2011	SA1	1104003	1104003	1
2011	SA1	1104004	1104004	1
2011	SA1	1104005	1104005	1
2011	SA1	1104006	1104006	1
2011	SA1	1104007	1104007	1
2011	SA1	1104008	1104008	1
2011	SA1	1104009	1104009	1
2011	SA1	1104010	1104010	1
2011	SA1	1104011	1104011	1
2011	SA1	1104012	1104012	1
2011	SA1	1104013	1104013	1
2011	SA1	1104014	1104014	1
2011	SA1	1104015	1104015	1
2011	SA1	1104016	1104016	1
2011	SA1	1104017	1104017	1
2011	SA1	1104018	1104018	1
2011	SA1	1104019	1104019	1
2011	SA1	1104020	1104020	1
2011	SA1	1104021	1104021	1
2011	SA1	1104022	1104022	1
2011	SA1	1104023	1104023	1
2011	SA1	1104024	1104024	1
2011	SA1	1104025	1104025	1
2011	SA1	1104026	1104026	1
2011	SA1	1104027	1104027	1
2011	SA1	1104028	1104028	1
2011	SA1	1104029	1104029	1
2011	SA1	1104030	1104030	1
2011	SA1	1104031	1104031	1
2011	SA1	1104032	1104032	1
2011	SA1	1104033	1104033	1
2011	SA1	1104034	1104034	1
2011	SA1	1104035	1104035	1
2011	SA1	1104036	1104036	1
2011	SA1	1104037	1104037	1
2011	SA1	1104038	1104038	1
2011	SA1	1104039	1104039	1
2011	SA1	1104040	1104040	1
2011	SA1	1104041	1104041	1
2011	SA1	1104042	1104042	1
2011	SA1	1104043	1104043	1
2011	SA1	1104044	1104044	1
2011	SA1	1104045	1104045	1
2011	SA1	1104046	1104046	1
2011	SA1	1104047	1104047	1
2011	SA1	1104048	1104048	1
2011	SA1	1104049	1104049	1
2011	SA1	1104050	1104050	1
2011	SA1	1104051	1104051	1
2011	SA1	1104052	1104052	1
2011	SA1	1104053	1104053	1
2011	SA1	1104054	1104054	1
2011	SA1	1104055	1104055	1
2011	SA1	1104056	1104056	1
2011	SA1	1104057	1104057	1
2011	SA1	1104058	1104058	1
2011	SA1	1104101	1104101	1
2011	SA1	1104102	1104102	1
2011	SA1	1104103	1104103	1
2011	SA1	1104104	1104104	1
2011	SA1	1104105	1104105	1
2011	SA1	1104106	1104106	1
2011	SA1	1104107	1104107	1
2011	SA1	1104108	1104108	1
2011	SA1	1104109	1104109	1
2011	SA1	1104110	1104110	1
2011	SA1	1104111	1104111	1
2011	SA1	1104112	1104112	1
2011	SA1	1104113	1104113	1
2011	SA1	1104114	1104114	1
2011	SA1	1104115	1104115	1
2011	SA1	1104116	1104116	1
2011	SA1	1104117	1104117	1
2011	SA1	1104118	1104118	1
2011	SA1	1104119	1104119	1
2011	SA1	1104120	1104120	1
2011	SA1	1104121	1104121	1
2011	SA1	1104122	1104122	1
2011	SA1	1104123	1104123	1
2011	SA1	1104124	1104124	1
2011	SA1	1104125	1104125	1
2011	SA1	1104201	1104201	1
2011	SA1	1104202	1104202	1
2011	SA1	1104203	1104203	1
2011	SA1	1104204	1104204	1
2011	SA1	1104205	1104205	1
2011	SA1	1104206	1104206	1
2011	SA1	1104207	1104207	1
2011	SA1	1104208	1104208	1
2011	SA1	1104209	1104209	1
2011	SA1	1104210	1104210	1
2011	SA1	1104211	1104211	1
2011	SA1	1104212	1104212	1
2011	SA1	1104213	1104213	1
2011	SA1	1104214	1104214	1
2011	SA1	1104215	1104215	1
2011	SA1	1104216	1104216	1
2011	SA1	1104217	1104217	1
2011	SA1	1104218	1104218	1
2011	SA1	1104219	1104219	1
2011	SA1	1104220	1104220	1
2011	SA1	1104221	1104221	1
2011	SA1	1104222	1104222	1
2011	SA1	1104223	1104223	1
2011	SA1	1104224	1104224	1
2011	SA1	1104225	1104225	1
2011	SA1	1104226	1104226	1
2011	SA1	1104227	1104227	1
2011	SA1	1104228	1104228	1
2011	SA1	1104229	1104229	1
2011	SA1	1104230	1104230	1
2011	SA1	1104231	1104231	1
2011	SA1	1104232	1104232	1
2011	SA1	1104233	1104233	1
2011	SA1	1104301	1104301	1
2011	SA1	1104302	1104302	1
2011	SA1	1104303	1104303	1
2011	SA1	1104304	1104304	1
2011	SA1	1104305	1104305	1
2011	SA1	1104306	1104306	1
2011	SA1	1104307	1104307	1
2011	SA1	1104308	1104308	1
2011	SA1	1104309	1104309	1
2011	SA1	1104310	1104310	1
2011	SA1	1104311	1104311	1
2011	SA1	1104312	1104312	1
2011	SA1	1104313	1104313	1
2011	SA1	1104314	1104314	1
2011	SA1	1104315	1104315	1
2011	SA1	1104316	1104316	1
2011	SA1	1104317	1104317	1
2011	SA1	1104318	1104318	1
2011	SA1	1104319	1104319	1
2011	SA1	1104320	1104320	1
2011	SA1	1104321	1104321	1
2011	SA1	1104322	1104322	1
2011	SA1	1104323	1104323	1
2011	SA1	1104324	1104324	1
2011	SA1	1104325	1104325	1
2011	SA1	1104326	1104326	1
2011	SA1	1104327	1104327	1
2011	SA1	1104328	1104328	1
2011	SA1	1104329	1104329	1
2011	SA1	1104330	1104330	1
2011	SA1	1104401	1104401	1
2011	SA1	1104402	1104402	1
2011	SA1	1104403	1104403	1
2011	SA1	1104404	1104404	1
2011	SA1	1104405	1104405	1
2011	SA1	1104406	1104406	1
2011	SA1	1104407	1104407	1
2011	SA1	1104408	1104408	1
2011	SA1	1104409	1104409	1
2011	SA1	1104410	1104410	1
2011	SA1	1104411	1104411	1
2011	SA1	1104412	1104412	1
2011	SA1	1104413	1104413	1
2011	SA1	1104414	1104414	1
2011	SA1	1104415	1104415	1
2011	SA1	1104416	1104416	1
2011	SA1	1104417	1104417	1
2011	SA1	1104418	1104418	1
2011	SA1	1104419	1104419	1
2011	SA1	1104420	1104420	1
2011	SA1	1104421	1104421	1
2011	SA1	1104422	1104422	1
2011	SA1	1104423	1104423	1
2011	SA1	1104424	1104424	1
2011	SA1	1104425	1104425	1
2011	SA1	1104426	1104426	1
2011	SA1	1104427	1104427	1
2011	SA1	1104428	1104428	1
2011	SA1	1104429	1104429	1
2011	SA1	1104430	1104430	1
2011	SA1	1104431	1104431	1
2011	SA1	1104432	1104432	1
2011	SA1	1104433	1104433	1
2011	SA1	1104434	1104434	1
2011	SA1	1104435	1104435	1
2011	SA1	1104436	1104436	1
2011	SA1	1104437	1104437	1
2011	SA1	1104438	1104438	1
2011	SA1	1104439	1104439	1
2011	SA1	1104440	1104440	1
2011	SA1	1104441	1104441	1
2011	SA1	1104442	1104442	1
2011	SA1	1104443	1104443	1
2011	SA1	1104444	1104444	1
2011	SA1	1104445	1104445	1
2011	SA1	1104446	1104446	1
2011	SA1	1104447	1104447	1
2011	SA1	1104448	1104448	1
2011	SA1	1104449	1104449	1
2011	SA1	1104450	1104450	1
2011	SA1	1104451	1104451	1
2011	SA1	1104452	1104452	1
2011	SA1	1104453	1104453	1
2011	SA1	1104454	1104454	1
2011	SA1	1104455	1104455	1
2011	SA1	1104456	1104456	1
2011	SA1	1104457	1104457	1
2011	SA1	1104458	1104458	1
2011	SA1	1104459	1104459	1
2011	SA1	1104501	1104501	1
2011	SA1	1104502	1104502	1
2011	SA1	1104503	1104503	1
2011	SA1	1104504	1104504	1
2011	SA1	1104505	1104505	1
2011	SA1	1104506	1104506	1
2011	SA1	1104507	1104507	1
2011	SA1	1104508	1104508	1
2011	SA1	1104509	1104509	1
2011	SA1	1104510	1104510	1
2011	SA1	1104511	1104511	1
2011	SA1	1104512	1104512	1
2011	SA1	1104513	1104513	1
2011	SA1	1104514	1104514	1
2011	SA1	1104515	1104515	1
2011	SA1	1104516	1104516	1
2011	SA1	1104517	1104517	1
2011	SA1	1104518	1104518	1
2011	SA1	1104519	1104519	1
2011	SA1	1104520	1104520	1
2011	SA1	1104521	1104521	1
2011	SA1	1104522	1104522	1
2011	SA1	1104523	1104523	1
2011	SA1	1104524	1104524	1
2011	SA1	1104601	1104601	1
2011	SA1	1104602	1104602	1
2011	SA1	1104603	1104603	1
2011	SA1	1104604	1104604	1
2011	SA1	1104605	1104605	1
2011	SA1	1104606	1104606	1
2011	SA1	1104607	1104607	1
2011	SA1	1104608	1104608	1
2011	SA1	1104609	1104609	1
2011	SA1	1104610	1104610	1
2011	SA1	1104611	1104611	1
2011	SA1	1104612	1104612	1
2011	SA1	1104613	1104613	1
2011	SA1	1104614	1104614	1
2011	SA1	1104615	1104615	1
2011	SA1	1104616	1104616	1
2011	SA1	1104617	1104617	1
2011	SA1	1104618	1104618	1
2011	SA1	1104619	1104619	1
2011	SA1	1104620	1104620	1
2011	SA1	1104621	1104621	1
2011	SA1	1104622	1104622	1
2011	SA1	1104623	1104623	1
2011	SA1	1104624	1104624	1
2011	SA1	1104625	1104625	1
2011	SA1	1104701	1104701	1
2011	SA1	1104702	1104702	1
2011	SA1	1104703	1104703	1
2011	SA1	1104704	1104704	1
2011	SA1	1104705	1104705	1
2011	SA1	1104706	1104706	1
2011	SA1	1104707	1104707	1
2011	SA1	1104708	1104708	1
2011	SA1	1104709	1104709	1
2011	SA1	1104710	1104710	1
2011	SA1	1104711	1104711	1
2011	SA1	1104712	1104712	1
2011	SA1	1104713	1104713	1
2011	SA1	1104714	1104714	1
2011	SA1	1104715	1104715	1
2011	SA1	1104716	1104716	1
2011	SA1	1104717	1104717	1
2011	SA1	1104718	1104718	1
2011	SA1	1104719	1104719	1
2011	SA1	1104720	1104720	1
2011	SA1	1104721	1104721	1
2011	SA1	1104722	1104722	1
2011	SA1	1104723	1104723	1
2011	SA1	1104724	1104724	1
2011	SA1	1104725	1104725	1
2011	SA1	1104726	1104726	1
2011	SA1	1104727	1104727	1
2011	SA1	1104728	1104728	1
2011	SA1	1104729	1104729	1
2011	SA1	1104730	1104730	1
2011	SA1	1104731	1104731	1
2011	SA1	1104732	1104732	1
2011	SA1	1104733	1104733	1
2011	SA1	1104734	1104734	1
2011	SA1	1104735	1104735	1
2011	SA1	1104736	1104736	1
2011	SA1	1104737	1104737	1
2011	SA1	1104801	1104801	1
2011	SA1	1104802	1104802	1
2011	SA1	1104803	1104803	1
2011	SA1	1104804	1104804	1
2011	SA1	1104805	1104805	1
2011	SA1	1104806	1104806	1
2011	SA1	1104807	1104807	1
2011	SA1	1104808	1104808	1
2011	SA1	1104809	1104809	1
2011	SA1	1104810	1104810	1
2011	SA1	1104811	1104811	1
2011	SA1	1104812	1104812	1
2011	SA1	1104813	1104813	1
2011	SA1	1104814	1104814	1
2011	SA1	1104815	1104815	1
2011	SA1	1104816	1104816	1
2011	SA1	1104817	1104817	1
2011	SA1	1104818	1104818	1
2011	SA1	1104819	1104819	1
2011	SA1	1104820	1104820	1
2011	SA1	1104821	1104821	1
2011	SA1	1104822	1104822	1
2011	SA1	1104823	1104823	1
2011	SA1	1104824	1104824	1
2011	SA1	1104825	1104825	1
2011	SA1	1104826	1104826	1
2011	SA1	1104827	1104827	1
2011	SA1	1104828	1104828	1
2011	SA1	1104829	1104829	1
2011	SA1	1104830	1104830	1
2011	SA1	1104831	1104831	1
2011	SA1	1104832	1104832	1
2011	SA1	1104833	1104833	1
2011	SA1	1104834	1104834	1
2011	SA1	1104835	1104835	1
2011	SA1	1104836	1104836	1
2011	SA1	1104837	1104837	1
2011	SA1	1104838	1104838	1
2011	SA1	1104839	1104839	1
2011	SA1	1104840	1104840	1
2011	SA1	1104841	1104841	1
2011	SA1	1104842	1104842	1
2011	SA1	1104843	1104843	1
2011	SA1	1104844	1104844	1
2011	SA1	1104845	1104845	1
2011	SA1	1104846	1104846	1
2011	SA1	1104847	1104847	1
2011	SA1	1104901	1104901	1
2011	SA1	1104902	1104902	1
2011	SA1	1104903	1104903	1
2011	SA1	1104904	1104904	1
2011	SA1	1104905	1104905	1
2011	SA1	1104906	1104906	1
2011	SA1	1104907	1104907	1
2011	SA1	1104908	1104908	1
2011	SA1	1104909	1104909	1
2011	SA1	1104910	1104910	1
2011	SA1	1105001	1105001	1
2011	SA1	1105002	1105002	1
2011	SA1	1105003	1105003	1
2011	SA1	1105004	1105004	1
2011	SA1	1105005	1105005	1
2011	SA1	1105006	1105006	1
2011	SA1	1105007	1105007	1
2011	SA1	1105008	1105008	1
2011	SA1	1105009	1105009	1
2011	SA1	1105010	1105010	1
2011	SA1	1105011	1105011	1
2011	SA1	1105012	1105012	1
2011	SA1	1105013	1105013	1
2011	SA1	1105014	1105014	1
2011	SA1	1105015	1105015	1
2011	SA1	1105016	1105016	1
2011	SA1	1105017	1105017	1
2011	SA1	1105018	1105018	1
2011	SA1	1105019	1105019	1
2011	SA1	1105020	1105020	1
2011	SA1	1105021	1105021	1
2011	SA1	1105022	1105022	1
2011	SA1	1105023	1105023	1
2011	SA1	1105024	1105024	1
2011	SA1	1105025	1105025	1
2011	SA1	1105026	1105026	1
2011	SA1	1105101	1105101	1
2011	SA1	1105102	1105102	1
2011	SA1	1105103	1105103	1
2011	SA1	1105104	1105104	1
2011	SA1	1105105	1105105	1
2011	SA1	1105106	1105106	1
2011	SA1	1105107	1105107	1
2011	SA1	1105108	1105108	1
2011	SA1	1105109	1105109	1
2011	SA1	1105110	1105110	1
2011	SA1	1105111	1105111	1
2011	SA1	1105112	1105112	1
2011	SA1	1105113	1105113	1
2011	SA1	1105114	1105114	1
2011	SA1	1105115	1105115	1
2011	SA1	1105116	1105116	1
2011	SA1	1105201	1105201	1
2011	SA1	1105202	1105202	1
2011	SA1	1105203	1105203	1
2011	SA1	1105204	1105204	1
2011	SA1	1105205	1105205	1
2011	SA1	1105206	1105206	1
2011	SA1	1105207	1105207	1
2011	SA1	1105208	1105208	1
2011	SA1	1105209	1105209	1
2011	SA1	1105210	1105210	1
2011	SA1	1105211	1105211	1
2011	SA1	1105212	1105212	1
2011	SA1	1105213	1105213	1
2011	SA1	1105214	1105214	1
2011	SA1	1105215	1105215	1
2011	SA1	1105216	1105216	1
2011	SA1	1105301	1105301	1
2011	SA1	1105302	1105302	1
2011	SA1	1105303	1105303	1
2011	SA1	1105304	1105304	1
2011	SA1	1105305	1105305	1
2011	SA1	1105306	1105306	1
2011	SA1	1105307	1105307	1
2011	SA1	1105308	1105308	1
2011	SA1	1105309	1105309	1
2011	SA1	1105310	1105310	1
2011	SA1	1105311	1105311	1
2011	SA1	1105312	1105312	1
2011	SA1	1105313	1105313	1
2011	SA1	1105314	1105314	1
2011	SA1	1105315	1105315	1
2011	SA1	1105316	1105316	1
2011	SA1	1105317	1105317	1
2011	SA1	1105318	1105318	1
2011	SA1	1105319	1105319	1
2011	SA1	1105320	1105320	1
2011	SA1	1105321	1105321	1
2011	SA1	1105322	1105322	1
2011	SA1	1105323	1105323	1
2011	SA1	1105324	1105324	1
2011	SA1	1105325	1105325	1
2011	SA1	1105326	1105326	1
2011	SA1	1105327	1105327	1
2011	SA1	1105328	1105328	1
2011	SA1	1105329	1105329	1
2011	SA1	1105330	1105330	1
2011	SA1	1105331	1105331	1
2011	SA1	1105332	1105332	1
2011	SA1	1105333	1105333	1
2011	SA1	1105334	1105334	1
2011	SA1	1105335	1105335	1
2011	SA1	1105336	1105336	1
2011	SA1	1105337	1105337	1
2011	SA1	1105401	1105401	1
2011	SA1	1105402	1105402	1
2011	SA1	1105403	1105403	1
2011	SA1	1105404	1105404	1
2011	SA1	1105405	1105405	1
2011	SA1	1105406	1105406	1
2011	SA1	1105407	1105407	1
2011	SA1	1105408	1105408	1
2011	SA1	1105409	1105409	1
2011	SA1	1105410	1105410	1
2011	SA1	1105411	1105411	1
2011	SA1	1105412	1105412	1
2011	SA1	1105413	1105413	1
2011	SA1	1105414	1105414	1
2011	SA1	1105415	1105415	1
2011	SA1	1105416	1105416	1
2011	SA1	1105417	1105417	1
2011	SA1	1105418	1105418	1
2011	SA1	1105419	1105419	1
2011	SA1	1105420	1105420	1
2011	SA1	1105421	1105421	1
2011	SA1	1105422	1105422	1
2011	SA1	1105423	1105423	1
2011	SA1	1105424	1105424	1
2011	SA1	1105501	1105501	1
2011	SA1	1105502	1105502	1
2011	SA1	1105503	1105503	1
2011	SA1	1105504	1105504	1
2011	SA1	1105505	1105505	1
2011	SA1	1105506	1105506	1
2011	SA1	1105507	1105507	1
2011	SA1	1105508	1105508	1
2011	SA1	1105509	1105509	1
2011	SA1	1105510	1105510	1
2011	SA1	1105511	1105511	1
2011	SA1	1105512	1105512	1
2011	SA1	1105513	1105513	1
2011	SA1	1105514	1105514	1
2011	SA1	1105601	1105601	1
2011	SA1	1105602	1105602	1
2011	SA1	1105603	1105603	1
2011	SA1	1105604	1105604	1
2011	SA1	1105605	1105605	1
2011	SA1	1105606	1105606	1
2011	SA1	1105607	1105607	1
2011	SA1	1105608	1105608	1
2011	SA1	1105609	1105609	1
2011	SA1	1105610	1105610	1
2011	SA1	1105611	1105611	1
2011	SA1	1105612	1105612	1
2011	SA1	1105613	1105613	1
2011	SA1	1105614	1105614	1
2011	SA1	1105615	1105615	1
2011	SA1	1105616	1105616	1
2011	SA1	1105617	1105617	1
2011	SA1	1105618	1105618	1
2011	SA1	1105619	1105619	1
2011	SA1	1105620	1105620	1
2011	SA1	1105621	1105621	1
2011	SA1	1105622	1105622	1
2011	SA1	1105623	1105623	1
2011	SA1	1105624	1105624	1
2011	SA1	1105625	1105625	1
2011	SA1	1105626	1105626	1
2011	SA1	1105627	1105627	1
2011	SA1	1105701	1105701	1
2011	SA1	1105702	1105702	1
2011	SA1	1105703	1105703	1
2011	SA1	1105704	1105704	1
2011	SA1	1105705	1105705	1
2011	SA1	1105706	1105706	1
2011	SA1	1105707	1105707	1
2011	SA1	1105708	1105708	1
2011	SA1	1105709	1105709	1
2011	SA1	1105710	1105710	1
2011	SA1	1105711	1105711	1
2011	SA1	1105712	1105712	1
2011	SA1	1105713	1105713	1
2011	SA1	1105714	1105714	1
2011	SA1	1105715	1105715	1
2011	SA1	1105716	1105716	1
2011	SA1	1105717	1105717	1
2011	SA1	1105718	1105718	1
2011	SA1	1105719	1105719	1
2011	SA1	1105720	1105720	1
2011	SA1	1105801	1105801	1
2011	SA1	1105802	1105802	1
2011	SA1	1105803	1105803	1
2011	SA1	1105804	1105804	1
2011	SA1	1105805	1105805	1
2011	SA1	1105806	1105806	1
2011	SA1	1105807	1105807	1
2011	SA1	1105808	1105808	1
2011	SA1	1105809	1105809	1
2011	SA1	1105810	1105810	1
2011	SA1	1105811	1105811	1
2011	SA1	1105812	1105812	1
2011	SA1	1105813	1105813	1
2011	SA1	1105814	1105814	1
2011	SA1	1105815	1105815	1
2011	SA1	1105816	1105816	1
2011	SA1	1105817	1105817	1
2011	SA1	1105818	1105818	1
2011	SA1	1105819	1105819	1
2011	SA1	1105820	1105820	1
2011	SA1	1105821	1105821	1
2011	SA1	1105822	1105822	1
2011	SA1	1105823	1105823	1
2011	SA1	1105824	1105824	1
2011	SA1	1105825	1105825	1
2011	SA1	1105826	1105826	1
2011	SA1	1105827	1105827	1
2011	SA1	1105828	1105828	1
2011	SA1	1105829	1105829	1
2011	SA1	1105830	1105830	1
2011	SA1	1105831	1105831	1
2011	SA1	1105832	1105832	1
2011	SA1	1105833	1105833	1
2011	SA1	1105834	1105834	1
2011	SA1	1105835	1105835	1
2011	SA1	1105836	1105836	1
2011	SA1	1105837	1105837	1
2011	SA1	1105838	1105838	1
2011	SA1	1105839	1105839	1
2011	SA1	1105840	1105840	1
2011	SA1	1105841	1105841	1
2011	SA1	1105842	1105842	1
2011	SA1	1105843	1105843	1
2011	SA1	1105844	1105844	1
2011	SA1	1105845	1105845	1
2011	SA1	1105846	1105846	1
2011	SA1	1105847	1105847	1
2011	SA1	1105848	1105848	1
2011	SA1	1105849	1105849	1
2011	SA1	1105850	1105850	1
2011	SA1	1105851	1105851	1
2011	SA1	1105852	1105852	1
2011	SA1	1105853	1105853	1
2011	SA1	1105854	1105854	1
2011	SA1	1105855	1105855	1
2011	SA1	1105856	1105856	1
2011	SA1	1105857	1105857	1
2011	SA1	1105901	1105901	1
2011	SA1	1105902	1105902	1
2011	SA1	1105903	1105903	1
2011	SA1	1105904	1105904	1
2011	SA1	1105905	1105905	1
2011	SA1	1105906	1105906	1
2011	SA1	1105907	1105907	1
2011	SA1	1105908	1105908	1
2011	SA1	1105909	1105909	1
2011	SA1	1105910	1105910	1
2011	SA1	1105911	1105911	1
2011	SA1	1105912	1105912	1
2011	SA1	1105913	1105913	1
2011	SA1	1105914	1105914	1
2011	SA1	1105915	1105915	1
2011	SA1	1105916	1105916	1
2011	SA1	1105917	1105917	1
2011	SA1	1105918	1105918	1
2011	SA1	1105919	1105919	1
2011	SA1	1105920	1105920	1
2011	SA1	1105921	1105921	1
2011	SA1	1105922	1105922	1
2011	SA1	1105923	1105923	1
2011	SA1	1106001	1106001	1
2011	SA1	1106002	1106002	1
2011	SA1	1106003	1106003	1
2011	SA1	1106004	1106004	1
2011	SA1	1106005	1106005	1
2011	SA1	1106006	1106006	1
2011	SA1	1106007	1106007	1
2011	SA1	1106008	1106008	1
2011	SA1	1106009	1106009	1
2011	SA1	1106010	1106010	1
2011	SA1	1106011	1106011	1
2011	SA1	1106012	1106012	1
2011	SA1	1106013	1106013	1
2011	SA1	1106014	1106014	1
2011	SA1	1106015	1106015	1
2011	SA1	1106016	1106016	1
2011	SA1	1106017	1106017	1
2011	SA1	1106018	1106018	1
2011	SA1	1106019	1106019	1
2011	SA1	1106020	1106020	1
2011	SA1	1106021	1106021	1
2011	SA1	1106101	1106101	1
2011	SA1	1106102	1106102	1
2011	SA1	1106103	1106103	1
2011	SA1	1106104	1106104	1
2011	SA1	1106105	1106105	1
2011	SA1	1106106	1106106	1
2011	SA1	1106107	1106107	1
2011	SA1	1106108	1106108	1
2011	SA1	1106109	1106109	1
2011	SA1	1106110	1106110	1
2011	SA1	1106111	1106111	1
2011	SA1	1106112	1106112	1
2011	SA1	1106113	1106113	1
2011	SA1	1106114	1106114	1
2011	SA1	1106115	1106115	1
2011	SA1	1106116	1106116	1
2011	SA1	1106201	1106201	1
2011	SA1	1106202	1106202	1
2011	SA1	1106203	1106203	1
2011	SA1	1106204	1106204	1
2011	SA1	1106205	1106205	1
2011	SA1	1106206	1106206	1
2011	SA1	1106207	1106207	1
2011	SA1	1106208	1106208	1
2011	SA1	1106209	1106209	1
2011	SA1	1106210	1106210	1
2011	SA1	1106211	1106211	1
2011	SA1	1106212	1106212	1
2011	SA1	1106213	1106213	1
2011	SA1	1106214	1106214	1
2011	SA1	1106215	1106215	1
2011	SA1	1106216	1106216	1
2011	SA1	1106217	1106217	1
2011	SA1	1106218	1106218	1
2011	SA1	1106219	1106219	1
2011	SA1	1106220	1106220	1
2011	SA1	1106221	1106221	1
2011	SA1	1106222	1106222	1
2011	SA1	1106223	1106223	1
2011	SA1	1106224	1106224	1
2011	SA1	1106225	1106225	1
2011	SA1	1106301	1106301	1
2011	SA1	1106302	1106302	1
2011	SA1	1106303	1106303	1
2011	SA1	1106304	1106304	1
2011	SA1	1106305	1106305	1
2011	SA1	1106306	1106306	1
2011	SA1	1106307	1106307	1
2011	SA1	1106308	1106308	1
2011	SA1	1106309	1106309	1
2011	SA1	1106310	1106310	1
2011	SA1	1106311	1106311	1
2011	SA1	1106312	1106312	1
2011	SA1	1106313	1106313	1
2011	SA1	1106314	1106314	1
2011	SA1	1106315	1106315	1
2011	SA1	1106316	1106316	1
2011	SA1	1106317	1106317	1
2011	SA1	1106318	1106318	1
2011	SA1	1106319	1106319	1
2011	SA1	1106320	1106320	1
