"frame_id","display_order","code","label","value_kind"
"ACLD197",21,"301","Hinduism","substantive"
"ACLD197",22,"401","Islam","substantive"
"ACLD197",23,"501","Judaism","substantive"
"ACLD197",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD197",25,"603","Baha'i","substantive"
"ACLD197",26,"605","Chinese Religions","substantive"
"ACLD197",27,"607","Druse","substantive"
"ACLD197",28,"611","Japanese Religions","substantive"
"ACLD197",29,"613","Nature Religions","substantive"
"ACLD197",30,"615","Sikhism","substantive"
"ACLD197",31,"617","Spiritualism","substantive"
"ACLD197",32,"699","Miscellaneous Religions","substantive"
"ACLD197",33,"701","No Religion","substantive"
"ACLD197",34,"0","Supplementary codes","substantive"
"ACLD197",35,"9997","Not stated","not_stated"
"ACLD197",36,"9998","Not applicable","not_applicable"
"ACLD197",37,"9999","Unlinked Record","unlinked"
"ACLD198",1,"101","Buddhism","substantive"
"ACLD198",2,"200","Christian, nfd","substantive"
"ACLD198",3,"201","Anglican","substantive"
"ACLD198",4,"203","Baptist","substantive"
"ACLD198",5,"205","Brethren","substantive"
"ACLD198",6,"207","Catholic","substantive"
"ACLD198",7,"211","Churches of Christ","substantive"
"ACLD198",8,"213","Jehovah's Witnesses","substantive"
"ACLD198",9,"215","Latter-day Saints","substantive"
"ACLD198",10,"217","Lutheran","substantive"
"ACLD198",11,"221","Oriental Orthodox","substantive"
"ACLD198",12,"222","Assyrian Apostolic","substantive"
"ACLD198",13,"223","Eastern Orthodox","substantive"
"ACLD198",14,"225","Presbyterian and Reformed","substantive"
"ACLD198",15,"227","Salvation Army","substantive"
"ACLD198",16,"231","Seventh-day Adventist","substantive"
"ACLD198",17,"233","Uniting Church","substantive"
"ACLD198",18,"240","Pentecostal","substantive"
"ACLD198",19,"280","Other Protestant","substantive"
"ACLD198",20,"290","Other Christian","substantive"
"ACLD198",21,"301","Hinduism","substantive"
"ACLD198",22,"401","Islam","substantive"
"ACLD198",23,"501","Judaism","substantive"
"ACLD198",24,"601","Australian Aboriginal Traditional Religions","substantive"
"ACLD198",25,"603","Baha'i","substantive"
"ACLD198",26,"605","Chinese Religions","substantive"
"ACLD198",27,"607","Druse","substantive"
"ACLD198",28,"611","Japanese Religions","substantive"
"ACLD198",29,"613","Nature Religions","substantive"
"ACLD198",30,"615","Sikhism","substantive"
"ACLD198",31,"617","Spiritualism","substantive"
"ACLD198",32,"699","Miscellaneous Religions","substantive"
"ACLD198",33,"700","Secular Beliefs and Other Spiritual Beliefs and No Religious Affiliation, nfd","substantive"
"ACLD198",34,"710","No Religion, so described","substantive"
"ACLD198",35,"720","Secular Beliefs, nfd","substantive"
"ACLD198",36,"729","Secular Beliefs, nec","substantive"
"ACLD198",37,"730","Other Spiritual Beliefs, nfd","substantive"
"ACLD198",38,"739","Other Spiritual Beliefs, nec","substantive"
"ACLD198",39,"0","Supplementary codes","substantive"
"ACLD198",40,"9997","Not stated","not_stated"
"ACLD198",41,"9998","Not applicable","not_applicable"
"ACLD198",42,"9999","Unlinked Record","unlinked"
"ACLD199",1,"10","Husband, wife or partner, opposite-sex couple","substantive"
"ACLD199",2,"15","Husband, wife or partner, same-sex couple","substantive"
"ACLD199",3,"21","Lone parent","substantive"
"ACLD199",4,"31","Natural or adopted child under 15","substantive"
"ACLD199",5,"32","Step child under 15","substantive"
"ACLD199",6,"33","Foster child under 15","substantive"
"ACLD199",7,"34","Grandchild under 15","substantive"
"ACLD199",8,"35","Otherwise related child under 15","substantive"
"ACLD199",9,"36","Unrelated child under 15","substantive"
"ACLD199",10,"41","Natural or adopted dependent student","substantive"
"ACLD199",11,"42","Dependent student step child","substantive"
"ACLD199",12,"43","Dependent student foster child","substantive"
"ACLD199",13,"44","Dependent student grandchild","substantive"
"ACLD199",14,"51","Non-dependent natural, or adopted child","substantive"
"ACLD199",15,"52","Non-dependent step child","substantive"
"ACLD199",16,"53","Non-dependent foster child","substantive"
"ACLD199",17,"54","Non-dependent grandchild","substantive"
"ACLD199",18,"61","Brother/sister","substantive"
"ACLD199",19,"62","Father/mother","substantive"
"ACLD199",20,"64","Grandfather/grandmother","substantive"
"ACLD199",21,"65","Cousin","substantive"
"ACLD199",22,"66","Uncle/aunt","substantive"
"ACLD199",23,"67","Nephew/niece","substantive"
"ACLD199",24,"69","Other related individual (nec)","substantive"
"ACLD199",25,"71","Unrelated individual living in family household","substantive"
"ACLD199",26,"72","Group household member","substantive"
"ACLD199",27,"73","Lone person","substantive"
"ACLD199",28,"91","Visitor from within Australia","substantive"
"ACLD199",29,"997","Other non-classifiable relationship","substantive"
"ACLD199",30,"998","Not applicable","not_applicable"
"ACLD199",31,"999","Unlinked record","unlinked"
"ACLD200",1,"1","Husband, wife or partner in a registered marriage","substantive"
"ACLD200",2,"2","Husband, wife or partner in de facto marriage","substantive"
"ACLD200",3,"3","Lone parent","substantive"
"ACLD200",4,"4","Natural, adopted, step, foster or grandchild under 15","substantive"
"ACLD200",5,"5","Other related child under 15","substantive"
"ACLD200",6,"6","Unrelated child under 15","substantive"
"ACLD200",7,"7","Dependent student","substantive"
"ACLD200",8,"8","Non-dependent child","substantive"
"ACLD200",9,"9","Other related individual","substantive"
"ACLD200",10,"10","Unrelated individual living in family household","substantive"
"ACLD200",11,"11","Group household member","substantive"
"ACLD200",12,"12","Lone person","substantive"
"ACLD200",13,"13","Visitor (from within Australia)","substantive"
"ACLD200",14,"14","Other non-classifiable relationship","substantive"
"ACLD200",15,"998","Not applicable","not_applicable"
"ACLD200",16,"999","Unlinked record","unlinked"
"ACLD201",1,"1","Owner, proprietor, staff and family","substantive"
"ACLD201",2,"2","Guest, patient, inmate, other resident","substantive"
"ACLD201",3,"97","Not stated","not_stated"
"ACLD201",4,"98","Not applicable","not_applicable"
"ACLD201",5,"99","Unlinked Record","unlinked"
"ACLD202",1,"1","Nil payments","substantive"
"ACLD202",2,"2","$1-$74","substantive"
"ACLD202",3,"3","$75-$99","substantive"
"ACLD202",4,"4","$100-$124","substantive"
"ACLD202",5,"5","$125-$149","substantive"
"ACLD202",6,"6","$150-$174","substantive"
"ACLD202",7,"7","$175-$199","substantive"
"ACLD202",8,"8","$200-$224","substantive"
"ACLD202",9,"9","$225-$249","substantive"
"ACLD202",10,"10","$250-$274","substantive"
"ACLD202",11,"11","$275-$299","substantive"
"ACLD202",12,"12","$300-$324","substantive"
"ACLD202",13,"13","$325-$349","substantive"
"ACLD202",14,"14","$350-$374","substantive"
"ACLD202",15,"15","$375-$399","substantive"
"ACLD202",16,"16","$400-$424","substantive"
"ACLD202",17,"17","$425-$449","substantive"
"ACLD202",18,"18","$450-$549","substantive"
"ACLD202",19,"19","$550-$649","substantive"
"ACLD202",20,"20","$650 and over","substantive"
"ACLD202",21,"997","Not stated","not_stated"
"ACLD202",22,"998","Not applicable","not_applicable"
"ACLD202",23,"999","Unlinked record","unlinked"
"ACLD203",1,"1","Nil payments","substantive"
"ACLD203",2,"2","$1-$74","substantive"
"ACLD203",3,"3","$75-$99","substantive"
"ACLD203",4,"4","$100-$124","substantive"
"ACLD203",5,"5","$125-$149","substantive"
"ACLD203",6,"6","$150-$174","substantive"
"ACLD203",7,"7","$175-$199","substantive"
"ACLD203",8,"8","$200-$224","substantive"
"ACLD203",9,"9","$225-$249","substantive"
"ACLD203",10,"10","$250-$274","substantive"
"ACLD203",11,"11","$275-$299","substantive"
"ACLD203",12,"12","$300-$324","substantive"
"ACLD203",13,"13","$325-$349","substantive"
"ACLD203",14,"14","$350-$374","substantive"
"ACLD203",15,"15","$375-$399","substantive"
"ACLD203",16,"16","$400-$424","substantive"
"ACLD203",17,"17","$425-$449","substantive"
"ACLD203",18,"18","$450-$549","substantive"
"ACLD203",19,"19","$550-$649","substantive"
"ACLD203",20,"20","$650-$749","substantive"
"ACLD203",21,"21","$750-$849","substantive"
"ACLD203",22,"22","$850-$949","substantive"
"ACLD203",23,"23","$950 and over","substantive"
"ACLD203",24,"997","Not stated","not_stated"
"ACLD203",25,"998","Not applicable","not_applicable"
"ACLD203",26,"999","Unlinked record","unlinked"
"ACLD204",1,"2","$1-$74","substantive"
"ACLD204",2,"3","$75-$99","substantive"
"ACLD204",3,"4","$100-$124","substantive"
"ACLD204",4,"5","$125-$149","substantive"
"ACLD204",5,"6","$150-$174","substantive"
"ACLD204",6,"7","$175-$199","substantive"
"ACLD204",7,"8","$200-$224","substantive"
"ACLD204",8,"9","$225-$249","substantive"
"ACLD204",9,"10","$250-$274","substantive"
"ACLD204",10,"11","$275-$299","substantive"
"ACLD204",11,"12","$300-$324","substantive"
"ACLD204",12,"13","$325-$349","substantive"
"ACLD204",13,"14","$350-$374","substantive"
"ACLD204",14,"15","$375-$399","substantive"
"ACLD204",15,"16","$400-$424","substantive"
"ACLD204",16,"17","$425-$449","substantive"
"ACLD204",17,"18","$450 -$474","substantive"
"ACLD204",18,"19","$475 -$499","substantive"
"ACLD204",19,"20","$500 -$524","substantive"
"ACLD204",20,"21","$525-$549","substantive"
"ACLD204",21,"22","$550-$649","substantive"
"ACLD204",22,"23","$650-$749","substantive"
"ACLD204",23,"24","$750-$849","substantive"
"ACLD204",24,"25","$850-$949","substantive"
"ACLD204",25,"26","$950 and over","substantive"
"ACLD204",26,"997","Not stated","not_stated"
"ACLD205",1,"7 Digits","1270.0.55.001 ASGS Volume 1 2011","external_reference"
"ACLD205",2,"99999999","Unlinked record","unlinked"
"ACLD206",1,"7 Digits","1270.0.55.001 ASGS Volume 1 2016","external_reference"
"ACLD206",2,"99999999","Unlinked record","unlinked"
"ACLD207",1,"7 Digits","Statistical Area Level 1 | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD207",2,"99999999","Unlinked record","unlinked"
"ACLD208",1,"11 Digits","Statistical Area Level 1 | Australian Bureau of Statistics (abs.gov.au)","external_reference"
"ACLD208",2,"999999999999","Unlinked record","unlinked"
"ACLD209",1,"0","Same as in 2016","substantive"
"ACLD209",2,"1","Elsewhere - same SA2","substantive"
"ACLD209",3,"2","Elsewhere - different SA2","substantive"
"ACLD209",4,"3","Overseas in 2015","substantive"
"ACLD209",5,"97","Not stated","not_stated"
"ACLD209",6,"98","Not applicable","not_applicable"
"ACLD209",7,"99","Unlinked record","unlinked"
"ACLD210",1,"0","Same as in 2021","substantive"
"ACLD210",2,"1","Elsewhere - same SA2","substantive"
"ACLD210",3,"2","Elsewhere - different SA2","substantive"
"ACLD210",4,"3","Overseas in 2020","substantive"
"ACLD210",5,"97","Not stated","not_stated"
"ACLD210",6,"98","Not applicable","not_applicable"
"ACLD210",7,"99","Unlinked record","unlinked"
"ACLD211",1,"0","Same as in 2016","substantive"
"ACLD211",2,"1","Elsewhere - same SA2","substantive"
"ACLD211",3,"2","Elsewhere - different SA2","substantive"
"ACLD211",4,"3","Overseas in 2011","substantive"
"ACLD211",5,"97","Not stated","not_stated"
"ACLD211",6,"98","Not applicable","not_applicable"
"ACLD211",7,"99","Unlinked record","unlinked"
"ACLD212",1,"0","Same as in 2021","substantive"
"ACLD212",2,"1","Elsewhere - same SA2","substantive"
"ACLD212",3,"2","Elsewhere - different SA2","substantive"
"ACLD212",4,"3","Overseas in 2016","substantive"
"ACLD212",5,"97","Not stated","not_stated"
"ACLD212",6,"98","Not applicable","not_applicable"
"ACLD212",7,"99","Unlinked record","unlinked"
"ACLD213",1,"1","Male","substantive"
"ACLD213",2,"2","Female","substantive"
"ACLD213",3,"99","Unlinked record","unlinked"
"ACLD214",1,"1","Employee","substantive"
"ACLD214",2,"2","Owner manager of incorporated enterprise with employees","substantive"
"ACLD214",3,"3","Owner manager of incorporated enterprise without employees","substantive"
"ACLD214",4,"4","Owner manager of incorporated enterprise - employees not stated","substantive"
"ACLD214",5,"5","Owner manager of unincorporated enterprise with employees","substantive"
"ACLD214",6,"6","Owner manager of unincorporated enterprise without employees","substantive"
"ACLD214",7,"7","Owner manager of unincorporated enterprise - employees not stated","substantive"
"ACLD214",8,"8","Contributing family worker","substantive"
"ACLD214",9,"97","Not stated","not_stated"
"ACLD214",10,"98","Not applicable","not_applicable"
"ACLD214",11,"99","Unlinked Record","unlinked"
"ACLD215",1,"0","Same as in 2016","substantive"
"ACLD215",2,"1","Elsewhere - same state","substantive"
"ACLD215",3,"2","Elsewhere - different state","substantive"
"ACLD215",4,"3","Overseas in 2015","substantive"
"ACLD215",5,"97","Not stated","not_stated"
"ACLD215",6,"98","Not applicable","not_applicable"
"ACLD215",7,"99","Unlinked record","unlinked"
"ACLD216",1,"0","Same as in 2021","substantive"
"ACLD216",2,"1","Elsewhere - same state","substantive"
"ACLD216",3,"2","Elsewhere - different state","substantive"
"ACLD216",4,"3","Overseas in 2020","substantive"
"ACLD216",5,"97","Not stated","not_stated"
"ACLD216",6,"98","Not applicable","not_applicable"
"ACLD216",7,"99","Unlinked record","unlinked"
"ACLD217",1,"0","Same as in 2016","substantive"
"ACLD217",2,"1","Elsewhere - same state","substantive"
"ACLD217",3,"2","Elsewhere - different state","substantive"
"ACLD217",4,"3","Overseas in 2011","substantive"
"ACLD217",5,"97","Not stated","not_stated"
"ACLD217",6,"98","Not applicable","not_applicable"
"ACLD217",7,"99","Unlinked record","unlinked"
"ACLD218",1,"0","Same as in 2021","substantive"
"ACLD218",2,"1","Elsewhere - same state","substantive"
"ACLD218",3,"2","Elsewhere - different state","substantive"
"ACLD218",4,"3","Overseas in 2016","substantive"
"ACLD218",5,"97","Not stated","not_stated"
"ACLD218",6,"98","Not applicable","not_applicable"
"ACLD218",7,"99","Unlinked record","unlinked"
"ACLD219",1,"1","Separate house","substantive"
"ACLD219",2,"2","Semi-detached, row or terrace house, townhouse etc. with 1 storey","substantive"
"ACLD219",3,"3","Semi-detached, row or terrace house, townhouse etc. with two or more storeys","substantive"
"ACLD219",4,"4","Flat, unit or apartment in a 1 or two storey block","substantive"
"ACLD219",5,"5","Flat, unit or apartment in a three storey block","substantive"
"ACLD219",6,"6","Flat, unit or apartment in a four or more storey block","substantive"
"ACLD219",7,"7","Flat, unit or apartment attached to a house","substantive"
"ACLD219",8,"8","Other dwelling","substantive"
"ACLD219",9,"97","Not stated","not_stated"
"ACLD219",10,"98","Not applicable","not_applicable"
"ACLD219",11,"99","Unlinked record","unlinked"
"ACLD220",1,"1","Not attending","substantive"
"ACLD220",2,"2","Full-time student","substantive"
"ACLD220",3,"3","Part-time student","substantive"
"ACLD220",4,"4","Institution (TYPP) stated, full-time/part-time status (STUP) not stated","substantive"
"ACLD220",5,"97","Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated","substantive"
"ACLD220",6,"99","Unlinked record","unlinked"
"ACLD221",1,"1","Not attending","substantive"
"ACLD221",2,"2","Full-time student","substantive"
"ACLD221",3,"3","Part-time student","substantive"
"ACLD221",4,"4","Institution (TYPP) stated, full-time/part-time status (STUP) not stated","substantive"
"ACLD221",5,"97","Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated","substantive"
"ACLD221",6,"98","Not applicable","not_applicable"
"ACLD221",7,"99","Unlinked record","unlinked"
"ACLD222",1,"1","Owned outright","substantive"
"ACLD222",2,"2","Owned with a mortgage (includes being purchased under a rent/buy scheme)","substantive"
"ACLD222",3,"3","Rented (includes being occupied rent free)","substantive"
"ACLD222",4,"4","Other tenure type (includes being occupied under a life tenure scheme)","substantive"
"ACLD222",5,"97","Not stated","not_stated"
"ACLD222",6,"98","Not applicable","not_applicable"
"ACLD222",7,"99","Unlinked record","unlinked"
"ACLD223",1,"1","Owned outright","substantive"
"ACLD223",2,"2","Owned with a mortgage","substantive"
"ACLD223",3,"3","Rented: Real estate agent","substantive"
"ACLD223",4,"4","Rented: State or territory housing authority","substantive"
"ACLD223",5,"5","Rented: Person not in same household","substantive"
"ACLD223",6,"6","Rented: Housing co-operative, community or church group","substantive"
"ACLD223",7,"7","Rented: Other landlord type","substantive"
"ACLD223",8,"8","Rented: Landlord type not stated","substantive"
"ACLD223",9,"9","Other tenure type","substantive"
"ACLD223",10,"97","Tenure type not stated","substantive"
"ACLD223",11,"98","Tenure type not applicable","substantive"
"ACLD223",12,"99","Unlinked record","unlinked"
"ACLD224",1,"1","Owned outright","substantive"
"ACLD224",2,"2","Owned with a mortgage","substantive"
"ACLD224",3,"3","Rented: Real estate agent","substantive"
"ACLD224",4,"4","Rented: State or territory housing authority","substantive"
"ACLD224",5,"5","Rented: Person not in same household","substantive"
"ACLD224",6,"6","Rented: Community housing provider","substantive"
"ACLD224",7,"7","Rented: Other landlord type","substantive"
"ACLD224",8,"8","Rented: Landlord type not stated","substantive"
"ACLD224",9,"9","Other tenure type","substantive"
"ACLD224",10,"97","Tenure type not stated","substantive"
"ACLD224",11,"98","Tenure type not applicable","substantive"
"ACLD224",12,"99","Unlinked record","unlinked"
"ACLD225",1,"1","No children","substantive"
"ACLD225",2,"2","One child","substantive"
"ACLD225",3,"3","Two children","substantive"
"ACLD225",4,"4","Three children","substantive"
"ACLD225",5,"5","Four or more children","substantive"
"ACLD225",6,"97","Not stated","not_stated"
"ACLD225",7,"98","Not applicable","not_applicable"
"ACLD225",8,"99","Unlinked record","unlinked"
"ACLD226",1,"0","No children","substantive"
"ACLD226",2,"1","One child","substantive"
"ACLD226",3,"2","Two children","substantive"
"ACLD226",4,"3","Three children","substantive"
"ACLD226",5,"4","Four children","substantive"
"ACLD226",6,"5","Five children","substantive"
"ACLD226",7,"6","Six children","substantive"
"ACLD226",8,"7","Seven children","substantive"
"ACLD226",9,"8","Eight or more children","substantive"
"ACLD226",10,"97","Not stated","not_stated"
"ACLD226",11,"98","Not applicable","not_applicable"
"ACLD226",12,"99","Unlinked Record","unlinked"
"ACLD227",1,"1","Pre-school","substantive"
"ACLD227",2,"2","Infants/Primary - Government","substantive"
"ACLD227",3,"3","Infants/Primary - Catholic","substantive"
"ACLD227",4,"4","Infants/Primary - Other Non Government","substantive"
"ACLD227",5,"5","Secondary - Government","substantive"
"ACLD227",6,"6","Secondary - Catholic","substantive"
"ACLD227",7,"7","Secondary - Other Non Government","substantive"
"ACLD227",8,"8","Technical or Further Educational Institution (including TAFE colleges)","substantive"
"ACLD227",9,"9","University or other Tertiary Institutions","substantive"
"ACLD227",10,"10","Other","substantive"
"ACLD227",11,"997","Not stated","not_stated"
"ACLD227",12,"998","Not applicable","not_applicable"
"ACLD227",13,"999","Unlinked record","unlinked"
"ACLD228",1,"1","Pre-school","substantive"
"ACLD228",2,"2","Primary - Government","substantive"
"ACLD228",3,"3","Primary - Catholic","substantive"
"ACLD228",4,"4","Primary - Other Non Government","substantive"
"ACLD228",5,"5","Secondary - Government","substantive"
"ACLD228",6,"6","Secondary - Catholic","substantive"
"ACLD228",7,"7","Secondary - Other Non Government","substantive"
"ACLD228",8,"8","Tertiary - Vocational Educational (including TAFE and private training providers)","substantive"
"ACLD228",9,"9","Tertiary - University or Other Higher Education","substantive"
"ACLD228",10,"10","Other","substantive"
"ACLD228",11,"11","Primary - Not Further Defined","substantive"
"ACLD228",12,"12","Secondary - Not Further Defined","substantive"
"ACLD228",13,"13","Tertiary - Not Further Defined","substantive"
"ACLD228",14,"997","Not stated","not_stated"
"ACLD228",15,"998","Not applicable","not_applicable"
"ACLD228",16,"999","Unlinked record","unlinked"
"ACLD229",1,"1","Secondary","substantive"
"ACLD229",2,"2","Technical or Further Educational Institution (including TAFE colleges)","substantive"
"ACLD229",3,"3","University or other Tertiary Institution","substantive"
"ACLD229",4,"4","Other","substantive"
"ACLD229",5,"97","Not stated","not_stated"
"ACLD229",6,"98","Not applicable","not_applicable"
"ACLD229",7,"99","Unlinked record","unlinked"
"ACLD230",1,"1","Preschool","substantive"
"ACLD230",2,"2","Infants/Primary - Government","substantive"
"ACLD230",3,"3","Infants/Primary - Catholic","substantive"
"ACLD230",4,"4","Infants/Primary - Other Non Government","substantive"
"ACLD230",5,"5","Secondary - Government","substantive"
"ACLD230",6,"6","Secondary - Catholic","substantive"
"ACLD230",7,"7","Secondary - Other Non Government","substantive"
"ACLD230",8,"8","Technical or Further Educ Inst (incl. TAFE Colleges): Full-time student: Aged 15-24 years","substantive"
"ACLD230",9,"9","Technical or Further Educ Inst (incl. TAFE Colleges): Full-time student: Aged 25 years and over","substantive"
"ACLD230",10,"10","Technical or Further Educ Inst (incl. TAFE Colleges): Part-time student: Aged 15-24 years","substantive"
"ACLD230",11,"11","Technical or Further Educ Inst (incl. TAFE Colleges): Part-time student: Aged 25 years and over","substantive"
"ACLD230",12,"12","Technical or Further Educ Inst (incl. TAFE Colleges): Full-time/Part-time student status not stated","substantive"
"ACLD230",13,"13","University or other Tertiary Institution: Full-time student: Aged 15-24 years","substantive"
"ACLD230",14,"14","University or other Tertiary Institution: Full-time student: Aged 25 years and over","substantive"
"ACLD230",15,"15","University or other Tertiary Institution: Part-time student: Aged 15-24 years","substantive"
"ACLD230",16,"16","University or other Tertiary Institution: Part-time student: Aged 25 years and over","substantive"
"ACLD230",17,"17","University or other Tertiary Institution: Full-time/Part-time student status not stated","substantive"
"ACLD230",18,"18","Other: Full-time student","substantive"
"ACLD230",19,"19","Other: Part-time student","substantive"
"ACLD230",20,"20","Other: Full-time/Part-time student status not stated","substantive"
"ACLD230",21,"997","Type of educational institution not stated","substantive"
"ACLD230",22,"998","Type of educational institution not applicable","substantive"
"ACLD230",23,"999","Unlinked Record","unlinked"
"ACLD231",1,"1","Preschool","substantive"
"ACLD231",2,"2","Primary - Government","substantive"
"ACLD231",3,"3","Primary - Catholic","substantive"
"ACLD231",4,"4","Primary - other non-Government","substantive"
"ACLD231",5,"5","Secondary - Government","substantive"
"ACLD231",6,"6","Secondary - Catholic","substantive"
"ACLD231",7,"7","Secondary - other non-Government","substantive"
"ACLD231",8,"8","Tertiary - Vocational education (including TAFE and private training providers): full-time student: Aged 15-24 years","substantive"
"ACLD231",9,"9","Tertiary - Vocational education (including TAFE and private training providers): full-time student: Aged 25 years and over","substantive"
"ACLD231",10,"10","Tertiary - Vocational education (including TAFE and private training providers): part-time student: Aged 15-24 years","substantive"
"ACLD231",11,"11","Tertiary - Vocational education (including TAFE and private training providers): part-time student: Aged 25 years and over","substantive"
"ACLD231",12,"12","Tertiary - Vocational education (including TAFE and private training providers): full-time/part-time student status not stated","substantive"
"ACLD231",13,"13","Tertiary - University or other higher education: full-time student: Aged 15-24 years","substantive"
"ACLD231",14,"14","Tertiary - University or other higher education: full-time student: Aged 25 years and over","substantive"
"ACLD231",15,"15","Tertiary - University or other higher education: part-time student: Aged 15-24 years","substantive"
"ACLD231",16,"16","Tertiary - University or other higher education: part-time student: Aged 25 years and over","substantive"
"ACLD231",17,"17","Tertiary - University or other higher education: full-time/part-time student status not stated","substantive"
"ACLD231",18,"18","Other: full-time student","substantive"
"ACLD231",19,"19","Other: part-time student","substantive"
"ACLD231",20,"20","Other: full-time/part-time student status not stated","substantive"
"ACLD231",21,"21","Primary - not further defined","substantive"
"ACLD231",22,"22","Secondary - not further defined","substantive"
"ACLD231",23,"23","Tertiary - not further defined: full-time student: Aged 15-24 years","substantive"
"ACLD231",24,"24","Tertiary - not further defined: full-time student: Aged 25 years and over","substantive"
"ACLD231",25,"25","Tertiary - not further defined: part-time student: Aged 15-24 years","substantive"
"ACLD231",26,"26","Tertiary - not further defined: part-time student: Aged 25 years and over","substantive"
"ACLD231",27,"27","Tertiary - not further defined: full-time/part-time student status not stated","substantive"
"ACLD231",28,"997","Type of educational institution not stated","substantive"
"ACLD231",29,"998","Type of educational institution not applicable","substantive"
"ACLD231",30,"999","Unlinked Record","unlinked"
"ACLD232",1,"1","Same as in 2011","substantive"
"ACLD232",2,"2","Elsewhere in Australia","substantive"
"ACLD232",3,"3","Overseas in 2010","substantive"
"ACLD232",4,"97","Not stated","not_stated"
"ACLD232",5,"98","Not applicable","not_applicable"
"ACLD232",6,"99","Unlinked record","unlinked"
"ACLD233",1,"1","Same as in 2016","substantive"
"ACLD233",2,"2","Elsewhere in Australia","substantive"
"ACLD233",3,"3","Overseas in 2015","substantive"
"ACLD233",4,"97","Not stated","not_stated"
"ACLD233",5,"98","Not applicable","not_applicable"
"ACLD233",6,"99","Unlinked record","unlinked"
"ACLD234",1,"1","Same as in 2021","substantive"
"ACLD234",2,"2","Elsewhere in Australia","substantive"
"ACLD234",3,"3","Overseas in 2020","substantive"
"ACLD234",4,"97","Not stated","not_stated"
"ACLD234",5,"98","Not applicable","not_applicable"
"ACLD234",6,"99","Unlinked record","unlinked"
"ACLD235",1,"1","Same as in 2011","substantive"
"ACLD235",2,"2","Elsewhere in Australia","substantive"
"ACLD235",3,"3","Overseas in 2006","substantive"
"ACLD235",4,"97","Not stated","not_stated"
"ACLD235",5,"98","Not applicable","not_applicable"
"ACLD235",6,"99","Unlinked record","unlinked"
"ACLD236",1,"1","Same as in 2016","substantive"
"ACLD236",2,"2","Elsewhere in Australia","substantive"
"ACLD236",3,"3","Overseas in 2011","substantive"
"ACLD236",4,"97","Not stated","not_stated"
"ACLD236",5,"98","Not applicable","not_applicable"
"ACLD236",6,"99","Unlinked record","unlinked"
"ACLD237",1,"1","Same as in 2021","substantive"
"ACLD237",2,"2","Elsewhere in Australia","substantive"
"ACLD237",3,"3","Overseas in 2016","substantive"
"ACLD237",4,"97","Not stated","not_stated"
"ACLD237",5,"98","Not applicable","not_applicable"
"ACLD237",6,"99","Unlinked record","unlinked"
"ACLD238",1,"1","At home","substantive"
"ACLD238",2,"2","Elsewhere in Australia","substantive"
"ACLD238",3,"99","Unlinked record","unlinked"
"ACLD239",1,"1","No unpaid assistance provided","substantive"
"ACLD239",2,"2","Provided unpaid assistance","substantive"
"ACLD239",3,"97","Not stated","not_stated"
"ACLD239",4,"98","Not applicable","not_applicable"
"ACLD239",5,"99","Unlinked record","unlinked"
"ACLD240",1,"0","No motor vehicles","substantive"
"ACLD240",2,"1","One motor vehicle","substantive"
"ACLD240",3,"2","Two motor vehicles","substantive"
"ACLD240",4,"3","Three motor vehicles","substantive"
"ACLD240",5,"4","Four or more motor vehicles","substantive"
"ACLD240",6,"97","Not stated","not_stated"
"ACLD240",7,"98","Not applicable","not_applicable"
"ACLD240",8,"99","Unlinked record","unlinked"
"ACLD241",1,"1","Not a volunteer","substantive"
"ACLD241",2,"2","Volunteer","substantive"
"ACLD241",3,"97","Not stated","not_stated"
"ACLD241",4,"98","Not applicable","not_applicable"
"ACLD241",5,"99","Unlinked record","unlinked"
"ACLD242",1,"1","Arrived 1940 or earlier","substantive"
"ACLD242",2,"2","Arrived 1941-1945","substantive"
"ACLD242",3,"3","Arrived 1946-1950","substantive"
"ACLD242",4,"4","Arrived 1951-1955","substantive"
"ACLD242",5,"5","Arrived 1956-1960","substantive"
"ACLD242",6,"6","Arrived 1961-1965","substantive"
"ACLD242",7,"7","Arrived 1966-1970","substantive"
"ACLD242",8,"8","Arrived 1971-1975","substantive"
"ACLD242",9,"9","Arrived 1976-1980","substantive"
"ACLD242",10,"10","Arrived 1981-1985","substantive"
"ACLD242",11,"11","Arrived 1986-1990","substantive"
"ACLD242",12,"12","Arrived 1991-1995","substantive"
"ACLD242",13,"13","Arrived 1996-2000","substantive"
"ACLD242",14,"14","Arrived 2001-2005","substantive"
"ACLD242",15,"15","Arrived 2006-2010","substantive"
"ACLD242",16,"16","Arrived 1 Jan 2011 - 9 Aug 2011","substantive"
"ACLD242",17,"997","Not stated","not_stated"
"ACLD242",18,"998","Not applicable","not_applicable"
"ACLD242",19,"999","Unlinked record","unlinked"
"ACLD243",1,"1","Arrived 1940 or earlier","substantive"
"ACLD243",2,"2","Arrived 1941-1945","substantive"
"ACLD243",3,"3","Arrived 1946-1950","substantive"
"ACLD243",4,"4","Arrived 1951-1955","substantive"
"ACLD243",5,"5","Arrived 1956-1960","substantive"
"ACLD243",6,"6","Arrived 1961-1965","substantive"
