"item_num","category","group","sub_heading","benefit_type","schedule_fee","benefit_75","benefit_85","benefit_100","anaes","weight"
92004,1,"A40",NA,"E",247.65,0,0,247.65,"N",0.000638666196070475
92011,1,"A40",NA,"E",198.1,0,0,198.1,"N",0.000638666196070475
92026,1,"A40",NA,"E",82.1,0,0,82.1,"N",0.000638666196070475
92027,1,"A40",NA,"E",82.1,0,0,82.1,"N",0.000638666196070475
92029,1,"A40",NA,"E",156.55,0,0,156.55,"N",0.000638666196070475
92030,1,"A40",NA,"E",156.55,0,0,156.55,"N",0.000638666196070475
92057,1,"A40",NA,"E",65.7,0,0,65.7,"N",0.000638666196070475
92058,1,"A40",NA,"E",65.7,0,0,65.7,"N",0.000638666196070475
92060,1,"A40",NA,"E",125.3,0,0,125.3,"N",0.000638666196070475
92061,1,"A40",NA,"E",125.3,0,0,125.3,"N",0.000638666196070475
92112,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92113,1,"A40",NA,"E",123.15,0,0,123.15,"N",0.000638666196070475
92114,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92115,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92116,1,"A40",NA,"E",106.2,0,0,106.2,"N",0.000638666196070475
92117,1,"A40",NA,"E",156.45,0,0,156.45,"N",0.000638666196070475
92118,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92119,1,"A40",NA,"E",98.5,0,0,98.5,"N",0.000638666196070475
92120,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92121,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92122,1,"A40",NA,"E",84.95,0,0,84.95,"N",0.000638666196070475
92123,1,"A40",NA,"E",125.2,0,0,125.2,"N",0.000638666196070475
92126,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92127,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92132,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92133,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92136,1,"A40",NA,"E",89.35,0,0,89.35,"N",0.000638666196070475
92137,1,"A40",NA,"E",71.5,0,0,71.5,"N",0.000638666196070475
92138,1,"A40",NA,"E",89.35,0,0,89.35,"N",0.000638666196070475
92139,1,"A40",NA,"E",71.5,0,0,71.5,"N",0.000638666196070475
92140,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92141,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92142,1,"A40",NA,"E",156.95,0,0,156.95,"N",0.000638666196070475
92146,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92147,1,"A40",NA,"E",123.15,0,0,123.15,"N",0.000638666196070475
92148,1,"A40",NA,"E",106.2,0,0,106.2,"N",0.000638666196070475
92149,1,"A40",NA,"E",156.45,0,0,156.45,"N",0.000638666196070475
92150,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92151,1,"A40",NA,"E",98.5,0,0,98.5,"N",0.000638666196070475
92152,1,"A40",NA,"E",84.95,0,0,84.95,"N",0.000638666196070475
92153,1,"A40",NA,"E",125.2,0,0,125.2,"N",0.000638666196070475
92162,1,"A40",NA,"B",535.95,0,455.6,0,"N",0.000638666196070475
92163,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92170,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92171,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92172,1,"A40",NA,"B",335.05,0,284.8,0,"N",0.000638666196070475
92173,1,"A40",NA,"B",156.45,0,133,0,"N",0.000638666196070475
92176,1,"A40",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
92177,1,"A40",NA,"E",66.9,0,0,66.9,"N",0.000638666196070475
92182,1,"A40",NA,"E",108.2,0,0,108.2,"N",0.000638666196070475
92184,1,"A40",NA,"E",154.85,0,0,154.85,"N",0.000638666196070475
92186,1,"A40",NA,"E",86.6,0,0,86.6,"N",0.000638666196070475
92188,1,"A40",NA,"E",123.9,0,0,123.9,"N",0.000638666196070475
92194,1,"A40",NA,"E",108.2,0,0,108.2,"N",0.000638666196070475
92196,1,"A40",NA,"E",154.85,0,0,154.85,"N",0.000638666196070475
92198,1,"A40",NA,"E",86.6,0,0,86.6,"N",0.000638666196070475
92200,1,"A40",NA,"E",123.9,0,0,123.9,"N",0.000638666196070475
92210,1,"A40",NA,"E",178.5,0,0,178.5,"N",0.000638666196070475
92211,1,"A40",NA,"E",142.65,0,0,142.65,"N",0.000638666196070475
92422,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92423,1,"A40",NA,"B",156.45,0,133,0,"N",0.000638666196070475
92434,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92435,1,"A40",NA,"B",535.95,0,455.6,0,"N",0.000638666196070475
92436,1,"A40",NA,"B",335.05,0,284.8,0,"N",0.000638666196070475
92437,1,"A40",NA,"B",308.3,0,262.1,0,"N",0.000638666196070475
92455,1,"A40",NA,"B",58.35,0,49.6,0,"N",0.000638666196070475
92456,1,"A40",NA,"B",77.45,0,65.85,0,"N",0.000638666196070475
92457,1,"A40",NA,"B",114.65,0,97.5,0,"N",0.000638666196070475
92478,1,"A40",NA,"A",51.3,38.5,0,0,"N",0.000638666196070475
92479,1,"A40",NA,"A",102.4,76.8,0,0,"N",0.000638666196070475
92480,1,"A40",NA,"A",157.6,118.2,0,0,"N",0.000638666196070475
92481,1,"A40",NA,"A",217.5,163.15,0,0,"N",0.000638666196070475
92482,1,"A40",NA,"A",252.4,189.3,0,0,"N",0.000638666196070475
92483,1,"A40",NA,"A",308.3,231.25,0,0,"N",0.000638666196070475
92513,1,"A40",NA,"B",23.15,0,19.7,0,"N",0.000638666196070475
92514,1,"A40",NA,"B",50.6,0,43.05,0,"N",0.000638666196070475
92515,1,"A40",NA,"B",97.95,0,83.3,0,"N",0.000638666196070475
92516,1,"A40",NA,"B",144.2,0,122.6,0,"N",0.000638666196070475
92521,1,"A40",NA,"B",23.15,0,19.7,0,"N",0.000638666196070475
92522,1,"A40",NA,"B",50.6,0,43.05,0,"N",0.000638666196070475
92610,1,"A40",NA,"B",153.4,0,130.4,0,"N",0.000638666196070475
92611,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92612,1,"A40",NA,"B",101.3,0,86.15,0,"N",0.000638666196070475
92613,1,"A40",NA,"B",140.35,0,119.3,0,"N",0.000638666196070475
92614,1,"A40",NA,"B",178.7,0,151.9,0,"N",0.000638666196070475
92618,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92623,1,"A40",NA,"B",535.95,0,455.6,0,"N",0.000638666196070475
92624,1,"A40",NA,"B",335.05,0,284.8,0,"N",0.000638666196070475
92701,1,"A40",NA,"B",101.3,0,86.15,0,"N",0.000638666196070475
92715,1,"A40",NA,"E",20.05,0,0,20.05,"N",0.000638666196070475
92716,1,"A40",NA,"E",11,0,0,11,"N",0.000638666196070475
92717,1,"A40",NA,"E",16.1,0,0,16.1,"N",0.000638666196070475
92718,1,"A40",NA,"E",43.9,0,0,43.9,"N",0.000638666196070475
92719,1,"A40",NA,"E",21,0,0,21,"N",0.000638666196070475
92720,1,"A40",NA,"E",35.05,0,0,35.05,"N",0.000638666196070475
92721,1,"A40",NA,"E",84.9,0,0,84.9,"N",0.000638666196070475
92722,1,"A40",NA,"E",38,0,0,38,"N",0.000638666196070475
92723,1,"A40",NA,"E",67.95,0,0,67.95,"N",0.000638666196070475
92724,1,"A40",NA,"E",125.1,0,0,125.1,"N",0.000638666196070475
92725,1,"A40",NA,"E",61,0,0,61,"N",0.000638666196070475
92726,1,"A40",NA,"E",100.05,0,0,100.05,"N",0.000638666196070475
92731,1,"A40",NA,"E",20.05,0,0,20.05,"N",0.000638666196070475
92732,1,"A40",NA,"E",11,0,0,11,"N",0.000638666196070475
92733,1,"A40",NA,"E",16.1,0,0,16.1,"N",0.000638666196070475
92734,1,"A40",NA,"E",43.9,0,0,43.9,"N",0.000638666196070475
92735,1,"A40",NA,"E",21,0,0,21,"N",0.000638666196070475
92736,1,"A40",NA,"E",35.05,0,0,35.05,"N",0.000638666196070475
92737,1,"A40",NA,"E",84.9,0,0,84.9,"N",0.000638666196070475
92738,1,"A40",NA,"E",38,0,0,38,"N",0.000638666196070475
92739,1,"A40",NA,"E",67.95,0,0,67.95,"N",0.000638666196070475
92740,1,"A40",NA,"E",125.1,0,0,125.1,"N",0.000638666196070475
92741,1,"A40",NA,"E",61,0,0,61,"N",0.000638666196070475
92742,1,"A40",NA,"E",100.05,0,0,100.05,"N",0.000638666196070475
92748,1,"A40",NA,"B",101.3,0,86.15,0,"N",0.000638666196070475
92749,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92750,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92751,1,"A40",NA,"B",178.7,0,151.9,0,"N",0.000638666196070475
92752,1,"A40",NA,"B",89.4,0,76,0,"N",0.000638666196070475
92753,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92754,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92755,1,"A40",NA,"B",178.7,0,151.9,0,"N",0.000638666196070475
92756,1,"A40",NA,"B",89.4,0,76,0,"N",0.000638666196070475
92757,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92758,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92759,1,"A40",NA,"B",178.7,0,151.9,0,"N",0.000638666196070475
92760,1,"A40",NA,"B",89.4,0,76,0,"N",0.000638666196070475
92761,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92762,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92763,1,"A40",NA,"B",156.45,0,133,0,"N",0.000638666196070475
92764,1,"A40",NA,"B",178.7,0,151.9,0,"N",0.000638666196070475
92765,1,"A40",NA,"B",89.4,0,76,0,"N",0.000638666196070475
92766,1,"A40",NA,"B",50.95,0,43.35,0,"N",0.000638666196070475
92767,1,"A40",NA,"B",312.45,0,265.6,0,"N",0.000638666196070475
92768,1,"A40",NA,"B",156.45,0,133,0,"N",0.000638666196070475
160,1,"A5",1,"D",258.45,193.85,0,258.45,"N",0.000638666196070475
161,1,"A5",1,"D",430.65,323,0,430.65,"N",0.000638666196070475
162,1,"A5",1,"D",602.7,452.05,0,602.7,"N",0.000638666196070475
163,1,"A5",1,"D",775.25,581.45,0,775.25,"N",0.000638666196070475
164,1,"A5",1,"D",861.4,646.05,0,861.4,"N",0.000638666196070475
170,1,"A6",NA,"D",137.15,102.9,0,137.15,"N",0.000638666196070475
171,1,"A6",NA,"D",144.5,108.4,0,144.5,"N",0.000638666196070475
172,1,"A6",NA,"D",175.8,131.85,0,175.8,"N",0.000638666196070475
177,1,"A7",NA,"E",67.95,0,0,67.95,"N",0.000638666196070475
179,1,"A7",NA,"E",16.1,0,0,16.1,"N",0.000638666196070475
185,1,"A7",NA,"E",35.05,0,0,35.05,"N",0.000638666196070475
189,1,"A7",NA,"E",67.95,0,0,67.95,"N",0.000638666196070475
193,1,"A7",NA,"E",43.2,0,0,43.2,"N",0.000638666196070475
197,1,"A7",NA,"E",83.65,0,0,83.65,"N",0.000638666196070475
199,1,"A7",NA,"E",123.15,0,0,123.15,"N",0.000638666196070475
203,1,"A7",NA,"E",100.05,0,0,100.05,"N",0.000638666196070475
214,1,"A7",NA,"D",206.8,155.1,0,206.8,"N",0.000638666196070475
215,1,"A7",NA,"D",344.6,258.45,0,344.6,"N",0.000638666196070475
218,1,"A7",NA,"D",482.1,361.6,0,482.1,"N",0.000638666196070475
219,1,"A7",NA,"D",620.25,465.2,0,620.25,"N",0.000638666196070475
220,1,"A7",NA,"D",689.1,516.85,0,689.1,"N",0.000638666196070475
221,1,"A7",NA,"D",109.65,82.25,0,109.65,"N",0.000638666196070475
222,1,"A7",NA,"D",115.6,86.7,0,115.6,"N",0.000638666196070475
223,1,"A7",NA,"D",140.65,105.5,0,140.65,"N",0.000638666196070475
224,1,"A7",NA,"E",55.4,0,0,55.4,"N",0.000638666196070475
225,1,"A7",NA,"E",128.7,0,0,128.7,"N",0.000638666196070475
226,1,"A7",NA,"E",177.55,0,0,177.55,"N",0.000638666196070475
227,1,"A7",NA,"E",250.9,0,0,250.9,"N",0.000638666196070475
228,1,"A7",NA,"E",198.1,0,0,198.1,"N",0.000638666196070475
231,1,"A7",NA,"D",65.7,49.3,0,65.7,"N",0.000638666196070475
232,1,"A7",NA,"D",65.7,49.3,0,65.7,"N",0.000638666196070475
235,1,"A7",NA,"D",66.05,49.55,0,66.05,"N",0.000638666196070475
236,1,"A7",NA,"D",112.9,84.7,0,112.9,"N",0.000638666196070475
237,1,"A7",NA,"D",188.1,141.1,0,188.1,"N",0.000638666196070475
238,1,"A7",NA,"D",48.5,36.4,0,48.5,"N",0.000638666196070475
239,1,"A7",NA,"D",83.1,62.35,0,83.1,"N",0.000638666196070475
240,1,"A7",NA,"D",138.3,103.75,0,138.3,"N",0.000638666196070475
243,1,"A7",NA,"D",64.65,48.5,0,64.65,"N",0.000638666196070475
244,1,"A7",NA,"D",30.15,22.65,0,30.15,"N",0.000638666196070475
245,1,"A7",NA,"E",144.5,0,0,144.5,"N",0.000638666196070475
249,1,"A7",NA,"E",98.9,0,0,98.9,"N",0.000638666196070475
272,1,"A7",NA,"D",66.9,50.2,0,66.9,"N",0.000638666196070475
276,1,"A7",NA,"D",98.5,73.9,0,98.5,"N",0.000638666196070475
277,1,"A7",NA,"D",66.9,50.2,0,66.9,"N",0.000638666196070475
279,1,"A7",NA,"D",66.9,50.2,0,66.9,"N",0.000638666196070475
281,1,"A7",NA,"D",84.95,63.75,0,84.95,"N",0.000638666196070475
282,1,"A7",NA,"D",125.2,93.9,0,125.2,"N",0.000638666196070475
283,1,"A7",NA,"E",86.6,0,0,86.6,"N",0.000638666196070475
286,1,"A7",NA,"E",123.9,0,0,123.9,"N",0.000638666196070475
301,1,"A7",NA,"E",162.1,0,0,162.1,"N",0.000638666196070475
309,1,"A7",NA,"E",86.6,0,0,86.6,"N",0.000638666196070475
313,1,"A7",NA,"E",123.9,0,0,123.9,"N",0.000638666196070475
392,1,"A7",NA,"D",125.3,94,0,125.3,"N",0.000638666196070475
393,1,"A7",NA,"D",125.3,94,0,125.3,"N",0.000638666196070475
733,1,"A7",NA,"E",27.05,0,0,27.05,"N",0.000638666196070475
737,1,"A7",NA,"E",45.65,0,0,45.65,"N",0.000638666196070475
741,1,"A7",NA,"E",78.4,0,0,78.4,"N",0.000638666196070475
745,1,"A7",NA,"E",109.95,0,0,109.95,"N",0.000638666196070475
792,1,"A7",NA,"E",71.5,0,0,71.5,"N",0.000638666196070475
969,1,"A7",NA,"D",66.05,49.55,0,66.05,"N",0.000638666196070475
971,1,"A7",NA,"D",112.9,84.7,0,112.9,"N",0.000638666196070475
972,1,"A7",NA,"D",188.15,141.15,0,188.15,"N",0.000638666196070475
973,1,"A7",NA,"D",48.5,36.4,0,48.5,"N",0.000638666196070475
975,1,"A7",NA,"D",83.1,62.35,0,83.1,"N",0.000638666196070475
986,1,"A7",NA,"D",138.3,103.75,0,138.3,"N",0.000638666196070475
2197,1,"A7",NA,"E",186.75,0,0,186.75,"N",0.000638666196070475
19000,1,"A7",NA,"E",81.5,0,0,81.5,"N",0.000638666196070475
289,1,"A8",NA,"C",312.45,234.35,265.6,0,"N",0.000638666196070475
291,1,"A8",NA,"B",535.95,0,455.6,0,"N",0.000638666196070475
293,1,"A8",NA,"B",335.05,0,284.8,0,"N",0.000638666196070475
296,1,"A8",NA,"C",308.3,231.25,262.1,0,"N",0.000638666196070475
297,1,"A8",NA,"A",308.3,231.25,0,0,"N",0.000638666196070475
299,1,"A8",NA,"B",368.55,0,313.3,0,"N",0.000638666196070475
300,1,"A8",NA,"C",51.3,38.5,43.65,0,"N",0.000638666196070475
302,1,"A8",NA,"C",102.4,76.8,87.05,0,"N",0.000638666196070475
304,1,"A8",NA,"C",157.6,118.2,134,0,"N",0.000638666196070475
306,1,"A8",NA,"C",217.5,163.15,184.9,0,"N",0.000638666196070475
308,1,"A8",NA,"C",252.4,189.3,214.55,0,"N",0.000638666196070475
310,1,"A8",NA,"C",25.55,19.2,21.75,0,"N",0.000638666196070475
312,1,"A8",NA,"C",51.3,38.5,43.65,0,"N",0.000638666196070475
314,1,"A8",NA,"C",79,59.25,67.15,0,"N",0.000638666196070475
316,1,"A8",NA,"C",108.85,81.65,92.55,0,"N",0.000638666196070475
318,1,"A8",NA,"C",126.2,94.65,107.3,0,"N",0.000638666196070475
319,1,"A8",NA,"C",217.5,163.15,184.9,0,"N",0.000638666196070475
320,1,"A8",NA,"C",51.3,38.5,43.65,0,"N",0.000638666196070475
322,1,"A8",NA,"C",102.4,76.8,87.05,0,"N",0.000638666196070475
324,1,"A8",NA,"C",157.6,118.2,134,0,"N",0.000638666196070475
326,1,"A8",NA,"C",217.5,163.15,184.9,0,"N",0.000638666196070475
328,1,"A8",NA,"C",252.4,189.3,214.55,0,"N",0.000638666196070475
330,1,"A8",NA,"C",94.2,70.65,80.1,0,"N",0.000638666196070475
332,1,"A8",NA,"C",147.5,110.65,125.4,0,"N",0.000638666196070475
334,1,"A8",NA,"C",215,161.25,182.75,0,"N",0.000638666196070475
336,1,"A8",NA,"C",260.15,195.15,221.15,0,"N",0.000638666196070475
338,1,"A8",NA,"C",295.5,221.65,251.2,0,"N",0.000638666196070475
341,1,"A8",NA,"C",51.3,38.5,43.65,0,"N",0.000638666196070475
342,1,"A8",NA,"C",58.35,43.8,49.6,0,"N",0.000638666196070475
343,1,"A8",NA,"C",102.4,76.8,87.05,0,"N",0.000638666196070475
344,1,"A8",NA,"C",77.45,58.1,65.85,0,"N",0.000638666196070475
345,1,"A8",NA,"C",157.6,118.2,134,0,"N",0.000638666196070475
346,1,"A8",NA,"C",114.65,86,97.5,0,"N",0.000638666196070475
347,1,"A8",NA,"C",217.5,163.15,184.9,0,"N",0.000638666196070475
349,1,"A8",NA,"C",252.4,189.3,214.55,0,"N",0.000638666196070475
10801,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10802,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10803,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10804,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10805,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10806,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10807,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10808,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10809,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
10816,1,"A9",NA,"C",144.1,108.1,122.5,0,"N",0.000638666196070475
11000,2,"D1",NA,"C",143.6,107.7,122.1,0,"N",0.000221190002211884
11003,2,"D1",NA,"C",379.9,284.95,322.95,0,"N",0.000221190002211884
11004,2,"D1",NA,"C",379.9,284.95,322.95,0,"N",0.000221190002211884
11005,2,"D1",NA,"C",379.9,284.95,322.95,0,"N",0.000221190002211884
11009,2,"D1",NA,"C",379.9,284.95,322.95,0,"N",0.000221190002211884
11012,2,"D1",NA,"C",130.6,97.95,111.05,0,"N",0.000221190002211884
11015,2,"D1",NA,"C",174.85,131.15,148.65,0,"N",0.000221190002211884
11018,2,"D1",NA,"C",261.3,196,222.15,0,"N",0.000221190002211884
11021,2,"D1",NA,"C",174.85,131.15,148.65,0,"N",0.000221190002211884
11024,2,"D1",NA,"C",132.8,99.6,112.9,0,"N",0.000221190002211884
11027,2,"D1",NA,"C",196.95,147.75,167.45,0,"N",0.000221190002211884
11200,2,"D1",NA,"C",47.55,35.7,40.45,0,"N",0.000221190002211884
11204,2,"D1",NA,"C",126.25,94.7,107.35,0,"N",0.000221190002211884
11205,2,"D1",NA,"C",126.25,94.7,107.35,0,"N",0.000221190002211884
11210,2,"D1",NA,"C",126.25,94.7,107.35,0,"N",0.000221190002211884
11211,2,"D1",NA,"C",126.25,94.7,107.35,0,"N",0.000221190002211884
11215,2,"D1",NA,"C",143.45,107.6,121.95,0,"N",0.000221190002211884
11218,2,"D1",NA,"C",177.3,133,150.75,0,"N",0.000221190002211884
11219,2,"D1",NA,"C",46.6,34.95,39.65,0,"N",0.000221190002211884
11220,2,"D1",NA,"C",46.6,34.95,39.65,0,"N",0.000221190002211884
11221,2,"D1",NA,"C",79.1,59.35,67.25,0,"N",0.000221190002211884
11224,2,"D1",NA,"C",47.6,35.7,40.5,0,"N",0.000221190002211884
11235,2,"D1",NA,"C",143.15,107.4,121.7,0,"N",0.000221190002211884
11237,2,"D1",NA,"C",95.05,71.3,80.8,0,"N",0.000221190002211884
11240,2,"D1",NA,"C",95.05,71.3,80.8,0,"N",0.000221190002211884
11241,2,"D1",NA,"C",120.95,90.75,102.85,0,"N",0.000221190002211884
11242,2,"D1",NA,"C",93.5,70.15,79.5,0,"N",0.000221190002211884
11243,2,"D1",NA,"C",93.5,70.15,79.5,0,"N",0.000221190002211884
11244,2,"D1",NA,"C",89.8,67.35,76.35,0,"N",0.000221190002211884
11300,2,"D1",NA,"C",224.55,168.45,190.9,0,"N",0.000221190002211884
11302,2,"D1",NA,"C",224.55,168.45,190.9,0,"N",0.000221190002211884
11303,2,"D1",NA,"C",224.55,168.45,190.9,0,"N",0.000221190002211884
11304,2,"D1",NA,"C",369.75,277.35,314.3,0,"N",0.000221190002211884
11306,2,"D1",NA,"C",25.55,19.2,21.75,0,"N",0.000221190002211884
11309,2,"D1",NA,"C",30.65,23,26.1,0,"N",0.000221190002211884
11312,2,"D1",NA,"C",43.3,32.5,36.85,0,"N",0.000221190002211884
11315,2,"D1",NA,"C",57.35,43.05,48.75,0,"N",0.000221190002211884
11318,2,"D1",NA,"C",70.85,53.15,60.25,0,"N",0.000221190002211884
11324,2,"D1",NA,"C",23.15,17.4,19.7,0,"N",0.000221190002211884
11332,2,"D1",NA,"C",68.35,51.3,58.1,0,"N",0.000221190002211884
11340,2,"D1",NA,"C",217.15,162.9,184.6,0,"N",0.000221190002211884
11341,2,"D1",NA,"C",435.35,326.55,370.05,0,"N",0.000221190002211884
11342,2,"D1",NA,"B",179.6,0,152.7,0,"N",0.000221190002211884
11343,2,"D1",NA,"C",651.3,488.5,553.65,0,"N",0.000221190002211884
11345,2,"D1",NA,"B",179.6,0,152.7,0,"N",0.000221190002211884
11503,2,"D1",NA,"C",161.75,121.35,137.5,0,"N",0.000221190002211884
11505,2,"D1",NA,"C",48.05,36.05,40.85,0,"N",0.000221190002211884
11506,2,"D1",NA,"C",24,18,20.4,0,"N",0.000221190002211884
11507,2,"D1",NA,"C",116.9,87.7,99.4,0,"N",0.000221190002211884
11508,2,"D1",NA,"C",339.25,254.45,288.4,0,"N",0.000221190002211884
11512,2,"D1",NA,"C",72.1,54.1,61.3,0,"N",0.000221190002211884
11600,2,"D1",NA,"C",80.85,60.65,68.75,0,"N",0.000221190002211884
11602,2,"D1",NA,"C",67.35,50.55,57.25,0,"N",0.000221190002211884
11604,2,"D1",NA,"C",88.25,66.2,75.05,0,"N",0.000221190002211884
11605,2,"D1",NA,"C",88.25,66.2,75.05,0,"N",0.000221190002211884
11607,2,"D1",NA,"C",120.1,90.1,102.1,0,"N",0.000221190002211884
11610,2,"D1",NA,"C",74.3,55.75,63.2,0,"N",0.000221190002211884
11611,2,"D1",NA,"C",74.3,55.75,63.2,0,"N",0.000221190002211884
11612,2,"D1",NA,"C",131.1,98.35,111.45,0,"N",0.000221190002211884
11614,2,"D1",NA,"C",88.25,66.2,75.05,0,"N",0.000221190002211884
11615,2,"D1",NA,"C",88.45,66.35,75.2,0,"N",0.000221190002211884
11627,2,"D1",NA,"A",266.7,200.05,0,0,"N",0.000221190002211884
11704,2,"D1",NA,"B",36.45,0,31,0,"N",0.000221190002211884
11705,2,"D1",NA,"C",21.45,16.1,18.25,0,"N",0.000221190002211884
11707,2,"D1",NA,"B",21.45,0,18.25,0,"N",0.000221190002211884
11713,2,"D1",NA,"C",81.35,61.05,69.15,0,"N",0.000221190002211884
11714,2,"D1",NA,"B",28.25,0,24.05,0,"N",0.000221190002211884
11716,2,"D1",NA,"B",195.45,0,166.15,0,"N",0.000221190002211884
11717,2,"D1",NA,"B",114.85,0,97.65,0,"N",0.000221190002211884
11719,2,"D1",NA,"C",77.9,58.45,66.25,0,"N",0.000221190002211884
11720,2,"D1",NA,"C",77.9,58.45,66.25,0,"N",0.000221190002211884
11721,2,"D1",NA,"C",81.35,61.05,69.15,0,"N",0.000221190002211884
11723,2,"D1",NA,"B",60.6,0,51.55,0,"N",0.000221190002211884
11724,2,"D1",NA,"C",196.95,147.75,167.45,0,"N",0.000221190002211884
11725,2,"D1",NA,"C",221.1,165.85,187.95,0,"N",0.000221190002211884
11726,2,"D1",NA,"C",110.55,82.95,94,0,"N",0.000221190002211884
11727,2,"D1",NA,"C",110.55,82.95,94,0,"N",0.000221190002211884
11728,2,"D1",NA,"C",40.55,30.45,34.5,0,"N",0.000221190002211884
11729,2,"D1",NA,"C",177.55,133.2,150.95,0,"N",0.000221190002211884
11730,2,"D1",NA,"C",177.55,133.2,150.95,0,"N",0.000221190002211884
11731,2,"D1",NA,"C",40.55,30.45,34.5,0,"N",0.000221190002211884
11732,2,"D1",NA,"C",177.55,133.2,150.95,0,"N",0.000221190002211884
11735,2,"D1",NA,"B",149.25,0,126.9,0,"N",0.000221190002211884
11736,2,"D1",NA,"C",40.55,30.45,34.5,0,"N",0.000221190002211884
11737,2,"D1",NA,"C",40.55,30.45,34.5,0,"N",0.000221190002211884
11800,2,"D1",NA,"C",203.45,152.6,172.95,0,"N",0.000221190002211884
11801,2,"D1",NA,"A",306.85,230.15,0,0,"N",0.000221190002211884
11810,2,"D1",NA,"C",203.45,152.6,172.95,0,"N",0.000221190002211884
11820,2,"D1",NA,"C",1434.1,1075.6,1331.7,0,"N",0.000221190002211884
11823,2,"D1",NA,"C",1434.1,1075.6,1331.7,0,"N",0.000221190002211884
11830,2,"D1",NA,"C",217.9,163.45,185.25,0,"N",0.000221190002211884
11833,2,"D1",NA,"C",291.3,218.5,247.65,0,"N",0.000221190002211884
11900,2,"D1",NA,"C",32.1,24.1,27.3,0,"N",0.000221190002211884
11912,2,"D1",NA,"C",230.4,172.8,195.85,0,"N",0.000221190002211884
11917,2,"D1",NA,"C",499.75,374.85,424.8,0,"N",0.000221190002211884
11919,2,"D1",NA,"C",499.75,374.85,424.8,0,"N",0.000221190002211884
12000,2,"D1",NA,"C",45.4,34.05,38.6,0,"N",0.000221190002211884
12001,2,"D1",NA,"C",45.4,34.05,38.6,0,"N",0.000221190002211884
12002,2,"D1",NA,"C",45.4,34.05,38.6,0,"N",0.000221190002211884
12003,2,"D1",NA,"C",45.4,34.05,38.6,0,"N",0.000221190002211884
12004,2,"D1",NA,"C",68.65,51.5,58.4,0,"N",0.000221190002211884
12005,2,"D1",NA,"C",92.35,69.3,78.5,0,"N",0.000221190002211884
12012,2,"D1",NA,"C",24.25,18.2,20.65,0,"N",0.000221190002211884
12017,2,"D1",NA,"C",81.9,61.45,69.65,0,"N",0.000221190002211884
12021,2,"D1",NA,"C",134.7,101.05,114.5,0,"N",0.000221190002211884
12022,2,"D1",NA,"C",158.15,118.65,134.45,0,"N",0.000221190002211884
12024,2,"D1",NA,"C",180.2,135.15,153.2,0,"N",0.000221190002211884
