"sa1_code","sa2_code","sa4_code","state"
"10201104048","102011040","102",1
"10201104049","102011040","102",1
"10201104050","102011040","102",1
"10201104051","102011040","102",1
"10201104052","102011040","102",1
"10201104053","102011040","102",1
"10201104054","102011040","102",1
"10201104055","102011040","102",1
"10201104056","102011040","102",1
"10201104057","102011040","102",1
"10201104058","102011040","102",1
"10201104101","102011041","102",1
"10201104102","102011041","102",1
"10201104103","102011041","102",1
"10201104104","102011041","102",1
"10201104105","102011041","102",1
"10201104106","102011041","102",1
"10201104107","102011041","102",1
"10201104108","102011041","102",1
"10201104109","102011041","102",1
"10201104110","102011041","102",1
"10201104111","102011041","102",1
"10201104112","102011041","102",1
"10201104113","102011041","102",1
"10201104114","102011041","102",1
"10201104115","102011041","102",1
"10201104116","102011041","102",1
"10201104117","102011041","102",1
"10201104118","102011041","102",1
"10201104119","102011041","102",1
"10201104120","102011041","102",1
"10201104121","102011041","102",1
"10201104122","102011041","102",1
"10201104123","102011041","102",1
"10201104124","102011041","102",1
"10201104125","102011041","102",1
"10201104201","102011042","102",1
"10201104202","102011042","102",1
"10201104203","102011042","102",1
"10201104204","102011042","102",1
"10201104205","102011042","102",1
"10201104206","102011042","102",1
"10201104207","102011042","102",1
"10201104208","102011042","102",1
"10201104209","102011042","102",1
"10201104210","102011042","102",1
"10201104211","102011042","102",1
"10201104212","102011042","102",1
"10201104213","102011042","102",1
"10201104214","102011042","102",1
"10201104215","102011042","102",1
"10201104216","102011042","102",1
"10201104217","102011042","102",1
"10201104218","102011042","102",1
"10201104219","102011042","102",1
"10201104220","102011042","102",1
"10201104221","102011042","102",1
"10201104222","102011042","102",1
"10201104223","102011042","102",1
"10201104224","102011042","102",1
"10201104225","102011042","102",1
"10201104226","102011042","102",1
"10201104227","102011042","102",1
"10201104228","102011042","102",1
"10201104229","102011042","102",1
"10201104230","102011042","102",1
"10201104231","102011042","102",1
"10201104232","102011042","102",1
"10201104233","102011042","102",1
"10201104301","102011043","102",1
"10201104302","102011043","102",1
"10201104303","102011043","102",1
"10201104304","102011043","102",1
"10201104305","102011043","102",1
"10201104306","102011043","102",1
"10201104307","102011043","102",1
"10201104308","102011043","102",1
"10201104309","102011043","102",1
"10201104310","102011043","102",1
"10201104311","102011043","102",1
"10201104312","102011043","102",1
"10201104313","102011043","102",1
"10201104314","102011043","102",1
"10201104315","102011043","102",1
"10201104316","102011043","102",1
"10201104317","102011043","102",1
"10201104318","102011043","102",1
"10201104319","102011043","102",1
"10201104320","102011043","102",1
"10201104321","102011043","102",1
"10201104322","102011043","102",1
"10201104323","102011043","102",1
"10201104324","102011043","102",1
"10201104325","102011043","102",1
"10201104326","102011043","102",1
"10201104327","102011043","102",1
"10201104328","102011043","102",1
"10201104329","102011043","102",1
"10201104330","102011043","102",1
"10202104401","102021044","102",1
"10202104402","102021044","102",1
"10202104403","102021044","102",1
"10202104404","102021044","102",1
"10202104405","102021044","102",1
"10202104406","102021044","102",1
"10202104407","102021044","102",1
"10202104408","102021044","102",1
"10202104409","102021044","102",1
"10202104410","102021044","102",1
"10202104411","102021044","102",1
"10202104412","102021044","102",1
"10202104413","102021044","102",1
"10202104414","102021044","102",1
"10202104415","102021044","102",1
"10202104416","102021044","102",1
"10202104417","102021044","102",1
"10202104418","102021044","102",1
"10202104419","102021044","102",1
"10202104420","102021044","102",1
"10202104421","102021044","102",1
"10202104422","102021044","102",1
"10202104423","102021044","102",1
"10202104424","102021044","102",1
"10202104425","102021044","102",1
"10202104426","102021044","102",1
"10202104427","102021044","102",1
"10202104428","102021044","102",1
"10202104429","102021044","102",1
"10202104430","102021044","102",1
"10202104431","102021044","102",1
"10202104432","102021044","102",1
"10202104433","102021044","102",1
"10202104434","102021044","102",1
"10202104435","102021044","102",1
"10202104436","102021044","102",1
"10202104437","102021044","102",1
"10202104438","102021044","102",1
"10202104439","102021044","102",1
"10202104440","102021044","102",1
"10202104441","102021044","102",1
"10202104442","102021044","102",1
"10202104443","102021044","102",1
"10202104444","102021044","102",1
"10202104445","102021044","102",1
"10202104446","102021044","102",1
"10202104447","102021044","102",1
"10202104448","102021044","102",1
"10202104449","102021044","102",1
"10202104450","102021044","102",1
"10202104451","102021044","102",1
"10202104452","102021044","102",1
"10202104453","102021044","102",1
"10202104454","102021044","102",1
"10202104455","102021044","102",1
"10202104456","102021044","102",1
"10202104457","102021044","102",1
"10202104458","102021044","102",1
"10202104459","102021044","102",1
"10202104501","102021045","102",1
"10202104502","102021045","102",1
"10202104503","102021045","102",1
"10202104504","102021045","102",1
"10202104505","102021045","102",1
"10202104506","102021045","102",1
"10202104507","102021045","102",1
"10202104508","102021045","102",1
"10202104509","102021045","102",1
"10202104510","102021045","102",1
"10202104511","102021045","102",1
"10202104512","102021045","102",1
"10202104513","102021045","102",1
"10202104514","102021045","102",1
"10202104515","102021045","102",1
"10202104516","102021045","102",1
"10202104517","102021045","102",1
"10202104518","102021045","102",1
"10202104519","102021045","102",1
"10202104520","102021045","102",1
"10202104521","102021045","102",1
"10202104522","102021045","102",1
"10202104523","102021045","102",1
"10202104524","102021045","102",1
"10202104601","102021046","102",1
"10202104602","102021046","102",1
"10202104603","102021046","102",1
"10202104604","102021046","102",1
"10202104605","102021046","102",1
"10202104606","102021046","102",1
"10202104607","102021046","102",1
"10202104608","102021046","102",1
"10202104609","102021046","102",1
"10202104610","102021046","102",1
"10202104611","102021046","102",1
"10202104612","102021046","102",1
"10202104613","102021046","102",1
"10202104614","102021046","102",1
"10202104615","102021046","102",1
"10202104616","102021046","102",1
"10202104617","102021046","102",1
"10202104618","102021046","102",1
"10202104619","102021046","102",1
"10202104620","102021046","102",1
"10202104621","102021046","102",1
"10202104622","102021046","102",1
"10202104623","102021046","102",1
"10202104624","102021046","102",1
"10202104625","102021046","102",1
"10202104701","102021047","102",1
"10202104702","102021047","102",1
"10202104703","102021047","102",1
"10202104704","102021047","102",1
"10202104705","102021047","102",1
"10202104706","102021047","102",1
"10202104707","102021047","102",1
"10202104708","102021047","102",1
"10202104709","102021047","102",1
"10202104710","102021047","102",1
"10202104711","102021047","102",1
"10202104712","102021047","102",1
"10202104713","102021047","102",1
"10202104714","102021047","102",1
"10202104715","102021047","102",1
"10202104716","102021047","102",1
"10202104717","102021047","102",1
"10202104718","102021047","102",1
"10202104719","102021047","102",1
"10202104720","102021047","102",1
"10202104721","102021047","102",1
"10202104722","102021047","102",1
"10202104723","102021047","102",1
"10202104724","102021047","102",1
"10202104725","102021047","102",1
"10202104726","102021047","102",1
"10202104727","102021047","102",1
"10202104728","102021047","102",1
"10202104729","102021047","102",1
"10202104730","102021047","102",1
"10202104731","102021047","102",1
"10202104732","102021047","102",1
"10202104733","102021047","102",1
"10202104734","102021047","102",1
"10202104735","102021047","102",1
"10202104736","102021047","102",1
"10202104737","102021047","102",1
"10202104801","102021048","102",1
"10202104802","102021048","102",1
"10202104803","102021048","102",1
"10202104804","102021048","102",1
"10202104805","102021048","102",1
"10202104806","102021048","102",1
"10202104807","102021048","102",1
"10202104808","102021048","102",1
"10202104809","102021048","102",1
"10202104810","102021048","102",1
"10202104811","102021048","102",1
"10202104812","102021048","102",1
"10202104813","102021048","102",1
"10202104814","102021048","102",1
"10202104815","102021048","102",1
"10202104816","102021048","102",1
"10202104817","102021048","102",1
"10202104818","102021048","102",1
"10202104819","102021048","102",1
"10202104820","102021048","102",1
"10202104821","102021048","102",1
"10202104822","102021048","102",1
"10202104823","102021048","102",1
"10202104824","102021048","102",1
"10202104825","102021048","102",1
"10202104826","102021048","102",1
"10202104827","102021048","102",1
"10202104828","102021048","102",1
"10202104829","102021048","102",1
"10202104830","102021048","102",1
"10202104831","102021048","102",1
"10202104832","102021048","102",1
"10202104833","102021048","102",1
"10202104834","102021048","102",1
"10202104835","102021048","102",1
"10202104836","102021048","102",1
"10202104837","102021048","102",1
"10202104838","102021048","102",1
"10202104840","102021048","102",1
"10202104841","102021048","102",1
"10202104842","102021048","102",1
"10202104843","102021048","102",1
"10202104844","102021048","102",1
"10202104845","102021048","102",1
"10202104846","102021048","102",1
"10202104847","102021048","102",1
"10202104848","102021048","102",1
"10202104849","102021048","102",1
"10202104901","102021049","102",1
"10202104902","102021049","102",1
"10202104903","102021049","102",1
"10202104904","102021049","102",1
"10202104905","102021049","102",1
"10202104906","102021049","102",1
"10202104907","102021049","102",1
"10202104908","102021049","102",1
"10202104909","102021049","102",1
"10202104910","102021049","102",1
"10202105001","102021050","102",1
"10202105002","102021050","102",1
"10202105003","102021050","102",1
"10202105004","102021050","102",1
"10202105005","102021050","102",1
"10202105006","102021050","102",1
"10202105007","102021050","102",1
"10202105008","102021050","102",1
"10202105009","102021050","102",1
"10202105010","102021050","102",1
"10202105011","102021050","102",1
"10202105012","102021050","102",1
"10202105013","102021050","102",1
"10202105014","102021050","102",1
"10202105015","102021050","102",1
"10202105016","102021050","102",1
"10202105017","102021050","102",1
"10202105018","102021050","102",1
"10202105019","102021050","102",1
"10202105020","102021050","102",1
"10202105021","102021050","102",1
"10202105022","102021050","102",1
"10202105024","102021050","102",1
"10202105025","102021050","102",1
"10202105026","102021050","102",1
